date,spot_price,risk_free_rate,dividend_rate,theta,kappa,rho,eta,v0,feller,iv_rmse,rmse,n_helpers,accepted,n_maturities,n_strikes,contracts_count,total_volume,spot_min,spot_max,spot_range_pct,high_move,calculation_date
2012-05-04,1373.1054,0.001827,0.020387,0.05686319126851056,4.42462827986936,-0.7172957777063788,1.7048366125864147,0.03630003743981397,-2.4032709072745764,0.014193673406876467,0.19155296884166734,427,True,12,110,427,426891,1367.97,1391.51,0.017207979707157373,False,2012-05-04 16:17:59.367
2012-05-07,1369.2045,0.001878,0.020381999999999997,0.0717844963112284,2.019871012964684,-0.7561028019184285,1.1263185209674986,0.036977186148357925,-0.9786025641157726,0.010502302807275857,0.14442042878562175,281,True,10,101,281,159482,1363.97,1373.85,0.007243561075390037,False,2012-05-07 16:17:31.471
2012-05-08,1354.1122,0.001878,0.020381999999999997,0.07447729962264772,2.071096129917228,-0.7477543468837355,1.1690771803729785,0.04040422399933506,-1.0582421596385305,0.010165512599346388,0.15820015702942242,343,True,10,111,343,252056,1347.8,1369.16,0.01584804867190992,False,2012-05-08 16:14:57.417
2012-05-09,1353.5345,0.001573,0.020638,0.08857707941867325,1.470995994664577,-0.7626296643304569,1.0642443498523144,0.041523458884655154,-0.8720229781046664,0.008957591167412524,0.12775399317133068,336,True,9,107,336,205721,1343.13,1363.7,0.015314973234161977,False,2012-05-09 16:19:17.090
2012-05-10,1360.558,0.0016239999999999998,0.020596999999999997,0.06311562620370002,2.460260142198534,-0.7379687758946228,1.1362166391470434,0.038823222467442686,-0.9804265320768736,0.010921551491553107,0.14567553366108837,284,True,10,101,284,315451,1354.58,1365.77,0.008260863145772124,False,2012-05-10 16:14:27.606
2012-05-11,1358.1765,0.001726,0.020621999999999998,0.07581669698249241,2.059916055436428,-0.7318610400830889,1.1794489330710622,0.03690571611467154,-1.0787477229536777,0.009587182365955814,0.1283856355223443,271,True,8,91,271,163016,1349.02,1365.64,0.012320054558123683,False,2012-05-11 16:15:20.592
2012-05-14,1340.7628,0.001777,0.020866,0.07575326793021771,2.2057117244096376,-0.7584569415855553,1.2682922426646557,0.04835807491571257,-1.2743854703312902,0.011253552799605458,0.15780968348840882,376,True,10,114,376,348408,1336.63,1351.93,0.011446698039098369,False,2012-05-14 16:19:35.757
2012-05-15,1337.9286,0.001777,0.021016,0.07336270579004368,2.6763264987716866,-0.7566210382585763,1.316947166895719,0.04996448349341127,-1.3416647333396905,0.012119211034161102,0.15033053675425032,391,True,10,118,391,363937,1328.41,1344.93,0.012435919633245751,False,2012-05-15 16:17:56.049
2012-05-16,1333.0062,0.001827,0.021145,0.09098965507808043,2.0168278763542142,-0.7558166411612892,1.3143482405341496,0.049697378283187925,-1.36049035175256,0.011799808315722714,0.15764268628966902,392,True,10,110,392,603932,1324.8,1341.75,0.012794384057970953,False,2012-05-16 16:19:20.697
2012-05-17,1315.9622,0.001878,0.021494,0.0824521581655508,3.9724830508010225,-0.7563116853867028,1.8787040813795104,0.05897717393102139,-2.8744494237627984,0.012823678711849133,0.1649715872608661,452,True,10,123,452,524983,1304.86,1326.36,0.016476863418297683,False,2012-05-17 16:19:10.292
2012-05-18,1303.4259,0.001878,0.021661,0.09977424170560929,3.2469761938075066,-0.7646109715688565,1.900559074219944,0.06249188776984109,-2.964195619453152,0.012316069164989328,0.1649468434360208,481,True,10,127,481,551179,1291.98,1312.18,0.015634916949178734,False,2012-05-18 16:16:25.202
2012-05-21,1307.9247,0.001878,0.021326,0.09781367889873994,2.714429011852618,-0.773117955924091,1.5745233537702592,0.05420406960135818,-1.948107216050393,0.013995626179395714,0.20027988096719776,436,True,11,115,436,407099,1295.73,1315.95,0.01560510291495909,False,2012-05-21 16:18:44.199
2012-05-23,1304.8663,0.001878,0.021284,0.1826761370430902,0.8678624319815409,-0.868336634072124,1.0290834594072558,0.052522642757056065,-0.7419372533071861,0.01638879852679959,0.29110634508833333,442,True,11,119,442,343314,1296.53,1320.62,0.01858036451142664,False,2012-05-23 16:19:35.389
2012-05-24,1317.8517,0.001878,0.021291,0.09428600625445384,2.444128835830508,-0.7577493477062562,1.4731876743401826,0.05086128954529421,-1.7093876304242237,0.014898946547148685,0.17672994587045918,381,True,10,113,381,371908,1310.5,1324.13,0.010400610454025294,False,2012-05-24 16:19:41.822
2012-05-25,1320.4847,0.001878,0.021364,0.09585400941379402,3.335625871111996,-0.7512245858078934,1.7174923445373829,0.04189654493694332,-2.3103137262435878,0.013709974788558175,0.20089575020087802,337,True,9,108,337,247078,1314.26,1324.12,0.007502320697578835,False,2012-05-25 16:18:47.890
2012-05-29,1329.2614,0.001827,0.021156,0.07698973678866429,4.004411866375881,-0.7621149816482168,1.792899436951747,0.04568065755217547,-2.5978911598505254,0.015573637851232672,0.22429592048897093,375,True,11,115,375,365725,1318.9,1334.93,0.01215406778375927,False,2012-05-29 16:19:34.235
2012-05-31,1308.4651,0.001777,0.021560000000000003,0.10451024572924564,2.656952097057749,-0.8502751809911563,1.3747311842206855,0.05765983958178642,-1.3345283957601286,0.016849341388660007,0.2907178134397955,436,True,11,123,436,433594,1298.97,1319.74,0.01598959175346626,False,2012-05-31 16:18:38.142
2012-06-01,1285.0416,0.000916,0.022105,0.10961113768706537,2.3393606055934835,-0.8146865815968847,1.4781739533745994,0.07045384858802782,-1.6721582815562845,0.01847969175386048,0.26344738092461006,573,True,15,129,573,617341,1277.25,1309.87,0.02553924447054201,False,2012-06-01 16:18:54.474
2012-06-04,1274.2404,0.001827,0.022119,0.09784643441799316,2.859356110271862,-0.8116292358677191,1.502230514476443,0.07976749231085618,-1.697140918381351,0.013340130323604956,0.1828586794785896,435,True,13,120,435,267079,1266.74,1282.55,0.012480856371473115,False,2012-06-04 16:16:45.392
2012-06-05,1282.2448,0.001827,0.022119,0.09063528111455695,2.6985257024947993,-0.7923242742997276,1.4083171996831456,0.06964778768824881,-1.4941940636424302,0.014327094957887802,0.17809616472212642,433,True,13,118,433,229068,1274.3,1287.44,0.010311543592560701,False,2012-06-05 16:18:13.062
2012-06-06,1307.3026,0.001726,0.021529,0.08917491877297205,2.1396479986253256,-0.7704877521851888,1.281846817104509,0.05672134216748582,-1.261525389560629,0.015080398705940905,0.20239913598849035,457,True,12,126,457,381381,1285.61,1315.13,0.022961862462177685,False,2012-06-06 16:15:24.935
2012-06-07,1322.1477,0.001827,0.021535000000000002,0.09564910107659759,2.082560226889743,-0.7756251208690275,1.3365526527789051,0.04675053305308482,-1.3879829663705705,0.013468156529754348,0.20246422793581795,452,True,12,122,452,358580,1312.98,1329.05,0.012239333424728382,False,2012-06-07 16:19:07.126
2012-06-12,1314.9252,0.001675,0.021398999999999998,0.07205296485170315,4.292667090190123,-0.7577981041761831,1.7754788187099515,0.062184700519641,-2.533726253748621,0.019028857245644296,0.21589431987843605,408,True,12,119,408,211815,1306.62,1324.31,0.013538748832866432,False,2012-06-12 16:18:08.975
2012-06-13,1321.1269,0.001675,0.021601,0.0832850108536132,3.6467667653532985,-0.7663770201290011,1.8256611785055445,0.06327905297564025,-2.725596719436163,0.017920417476221452,0.22294468594689593,448,True,11,125,448,223105,1310.51,1327.25,0.01277365300531863,False,2012-06-13 16:16:15.641
2012-06-14,1325.1,0.001675,0.021373000000000003,0.0803700151848769,3.867996798789576,-0.7711230419563059,1.8206762429760048,0.06368755359768588,-2.693120058829673,0.019576159782941586,0.20629048238087638,416,True,11,120,416,285508,1314.24,1333.68,0.014791818845872884,False,2012-06-14 16:18:04.102
2012-06-15,1337.8592,0.0016239999999999998,0.021135,0.0977485741433191,2.186304157291466,-0.7977129947068988,1.4786613998147817,0.05171472412726102,-1.7590233072645065,0.012733814094972627,0.1505882450760206,380,True,12,104,380,357316,1329.19,1343.32,0.01063053438560324,False,2012-06-15 16:18:45.815
