date,reason,detail,iv_rmse,n_maturities,n_strikes,n_cells
2017-01-30,pegged,calibration rejected (boundary-pegged),0.008790399838842784,19.0,146.0,977.0
2017-01-31,pegged,calibration rejected (boundary-pegged),0.011348010498375347,20.0,149.0,959.0
2017-02-01,pegged,calibration rejected (boundary-pegged),0.009605105133614145,20.0,158.0,976.0
2017-02-02,pegged,calibration rejected (boundary-pegged),0.009946785386311005,19.0,137.0,853.0
2017-02-03,pegged,calibration rejected (boundary-pegged),0.007774002566134489,20.0,128.0,884.0
2017-02-06,pegged,calibration rejected (boundary-pegged),0.00795750948224728,20.0,129.0,844.0
2017-02-07,pegged,calibration rejected (boundary-pegged),0.009992270110712949,20.0,137.0,904.0
2017-02-08,pegged,calibration rejected (boundary-pegged),0.008468698660793673,20.0,144.0,893.0
2017-02-09,pegged,calibration rejected (boundary-pegged),0.008444822245533121,20.0,152.0,927.0
2017-02-10,pegged,calibration rejected (boundary-pegged),0.009340457984671294,20.0,140.0,931.0
2017-02-13,pegged,calibration rejected (boundary-pegged),0.010512707102714285,20.0,147.0,978.0
2017-02-14,pegged,calibration rejected (boundary-pegged),0.009575831827653612,20.0,162.0,970.0
2017-02-15,pegged,calibration rejected (boundary-pegged),0.012768530459773154,20.0,153.0,1033.0
2017-02-16,pegged,calibration rejected (boundary-pegged),0.012751870317532457,20.0,140.0,940.0
2017-02-17,pegged,calibration rejected (boundary-pegged),0.011539088741295,19.0,151.0,936.0
2017-02-21,pegged,calibration rejected (boundary-pegged),0.011477520753630292,20.0,153.0,1055.0
2017-02-22,pegged,calibration rejected (boundary-pegged),0.009223095051866107,20.0,126.0,826.0
2017-02-23,pegged,calibration rejected (boundary-pegged),0.01011062622137913,19.0,149.0,898.0
2017-02-24,pegged,calibration rejected (boundary-pegged),0.010863038349337285,20.0,153.0,912.0
2017-02-27,pegged,calibration rejected (boundary-pegged),0.009978959799575136,20.0,136.0,877.0
2017-02-28,pegged,calibration rejected (boundary-pegged),0.010882104082359352,20.0,145.0,885.0
2017-03-01,pegged,calibration rejected (boundary-pegged),0.01159941890084226,20.0,177.0,1158.0
2017-03-02,pegged,calibration rejected (boundary-pegged),0.011442931794987985,19.0,148.0,944.0
2017-03-03,pegged,calibration rejected (boundary-pegged),0.010867952242059106,20.0,139.0,846.0
2017-03-06,pegged,calibration rejected (boundary-pegged),0.012612834536496044,20.0,157.0,937.0
2017-03-07,pegged,calibration rejected (boundary-pegged),0.009309802932717742,20.0,137.0,862.0
2017-03-08,pegged,calibration rejected (boundary-pegged),0.0107352031676356,20.0,154.0,952.0
2017-03-09,pegged,calibration rejected (boundary-pegged),0.01010913298520403,20.0,153.0,931.0
2017-03-10,pegged,calibration rejected (boundary-pegged),0.009925619092023675,20.0,146.0,889.0
2017-03-13,pegged,calibration rejected (boundary-pegged),0.008184930806070368,20.0,132.0,795.0
2017-03-14,pegged,calibration rejected (boundary-pegged),0.011764037695211952,20.0,141.0,884.0
2017-03-15,pegged,calibration rejected (boundary-pegged),0.009430414830075827,19.0,162.0,960.0
2017-03-16,pegged,calibration rejected (boundary-pegged),0.010908059036303347,20.0,137.0,934.0
2017-03-17,pegged,calibration rejected (boundary-pegged),0.012692898291853697,19.0,128.0,844.0
2017-03-20,pegged,calibration rejected (boundary-pegged),0.012827672154268333,19.0,138.0,889.0
2017-03-21,pegged,calibration rejected (boundary-pegged),0.010695810633275444,19.0,158.0,1072.0
2017-03-22,pegged,calibration rejected (boundary-pegged),0.008375395814493194,20.0,140.0,960.0
2017-03-23,pegged,calibration rejected (boundary-pegged),0.009853421189121931,19.0,155.0,831.0
2017-03-24,pegged,calibration rejected (boundary-pegged),0.008533367799738595,20.0,160.0,916.0
2017-03-27,pegged,calibration rejected (boundary-pegged),0.009013184821255198,19.0,161.0,1039.0
2017-03-28,pegged,calibration rejected (boundary-pegged),0.009886708668931517,20.0,175.0,1028.0
2017-03-29,pegged,calibration rejected (boundary-pegged),0.008370538484664692,20.0,142.0,893.0
2017-03-30,pegged,calibration rejected (boundary-pegged),0.009928856404192178,20.0,134.0,811.0
2017-03-31,pegged,calibration rejected (boundary-pegged),0.008346483986321027,19.0,129.0,834.0
2017-04-03,pegged,calibration rejected (boundary-pegged),0.011285975184133675,19.0,166.0,1078.0
2017-04-04,pegged,calibration rejected (boundary-pegged),0.008902635467620892,20.0,150.0,917.0
2017-04-05,pegged,calibration rejected (boundary-pegged),0.00867074744086895,20.0,174.0,1041.0
2017-04-06,pegged,calibration rejected (boundary-pegged),0.007548622828812252,19.0,143.0,890.0
2017-04-07,pegged,calibration rejected (boundary-pegged),0.007093942343096492,20.0,144.0,886.0
2017-04-10,pegged,calibration rejected (boundary-pegged),0.007154495827356959,19.0,152.0,939.0
2017-04-11,pegged,calibration rejected (boundary-pegged),0.005958150827011202,19.0,143.0,1054.0
2017-04-12,pegged,calibration rejected (boundary-pegged),0.0077215174550533585,20.0,148.0,894.0
2017-04-13,pegged,calibration rejected (boundary-pegged),0.01152587254456831,18.0,168.0,1090.0
2017-04-17,pegged,calibration rejected (boundary-pegged),0.011355027510680743,20.0,148.0,1015.0
2017-04-18,pegged,calibration rejected (boundary-pegged),0.012271679751791123,19.0,139.0,970.0
2017-04-19,pegged,calibration rejected (boundary-pegged),0.011998850940383679,20.0,169.0,1025.0
2017-04-20,pegged,calibration rejected (boundary-pegged),0.010128315107711406,19.0,150.0,988.0
2017-04-21,pegged,calibration rejected (boundary-pegged),0.017409714513178295,20.0,150.0,944.0
2017-04-24,pegged,calibration rejected (boundary-pegged),0.012345973293178138,20.0,140.0,1027.0
2017-04-25,pegged,calibration rejected (boundary-pegged),0.00946015124415471,20.0,136.0,940.0
2017-04-26,pegged,calibration rejected (boundary-pegged),0.007874490617992485,20.0,144.0,952.0
2017-04-27,pegged,calibration rejected (boundary-pegged),0.008038749627551155,20.0,146.0,843.0
2017-04-28,pegged,calibration rejected (boundary-pegged),0.009304656381581702,20.0,130.0,847.0
2017-05-01,pegged,calibration rejected (boundary-pegged),0.010091743610108965,20.0,137.0,930.0
2017-05-02,pegged,calibration rejected (boundary-pegged),0.008164111510461574,20.0,125.0,792.0
2017-05-03,pegged,calibration rejected (boundary-pegged),0.009182460823500507,20.0,140.0,948.0
2017-05-04,pegged,calibration rejected (boundary-pegged),0.012548641312184805,19.0,132.0,840.0
2017-05-05,pegged,calibration rejected (boundary-pegged),0.009336713840837934,19.0,148.0,878.0
2017-05-08,pegged,calibration rejected (boundary-pegged),0.007791576190607601,20.0,129.0,849.0
2017-05-09,pegged,calibration rejected (boundary-pegged),0.010659032129067754,20.0,142.0,937.0
2017-05-10,pegged,calibration rejected (boundary-pegged),0.008792048831467694,20.0,141.0,852.0
2017-05-11,pegged,calibration rejected (boundary-pegged),0.007070961943632858,20.0,139.0,979.0
2017-05-12,pegged,calibration rejected (boundary-pegged),0.0081596115442742,20.0,125.0,718.0
2017-05-15,pegged,calibration rejected (boundary-pegged),0.009295300438597939,20.0,136.0,888.0
2017-05-16,pegged,calibration rejected (boundary-pegged),0.00917679634132672,20.0,134.0,844.0
2017-05-17,pegged,calibration rejected (boundary-pegged),0.011777046113101151,19.0,141.0,1213.0
2017-05-18,pegged,calibration rejected (boundary-pegged),0.015037305188827796,20.0,158.0,1106.0
2017-05-19,pegged,calibration rejected (boundary-pegged),0.009428585796201984,20.0,153.0,979.0
2017-05-22,pegged,calibration rejected (boundary-pegged),0.01300712522949048,20.0,135.0,980.0
2017-05-23,pegged,calibration rejected (boundary-pegged),0.008454900936206159,20.0,126.0,833.0
2017-05-24,pegged,calibration rejected (boundary-pegged),0.008212232190722887,19.0,138.0,836.0
2017-05-25,pegged,calibration rejected (boundary-pegged),0.008917219123722613,20.0,131.0,931.0
2017-05-26,pegged,calibration rejected (boundary-pegged),0.00878731834545425,20.0,117.0,763.0
2017-05-30,pegged,calibration rejected (boundary-pegged),0.010170890311809476,20.0,122.0,842.0
2017-05-31,pegged,calibration rejected (boundary-pegged),0.009007201819130308,19.0,151.0,946.0
2017-06-01,pegged,calibration rejected (boundary-pegged),0.00964498558760227,20.0,150.0,984.0
2017-06-02,pegged,calibration rejected (boundary-pegged),0.010194854683095379,20.0,152.0,1027.0
2017-06-05,pegged,calibration rejected (boundary-pegged),0.007951076220818904,19.0,117.0,728.0
2017-06-06,pegged,calibration rejected (boundary-pegged),0.008024827960605987,19.0,133.0,814.0
2017-06-07,pegged,calibration rejected (boundary-pegged),0.008225503341521648,20.0,132.0,740.0
2017-06-08,pegged,calibration rejected (boundary-pegged),0.006803000964104029,20.0,135.0,797.0
2017-06-09,pegged,calibration rejected (boundary-pegged),0.009208414325859572,20.0,176.0,1022.0
2017-06-12,pegged,calibration rejected (boundary-pegged),0.006998203074261363,20.0,133.0,881.0
2017-06-13,pegged,calibration rejected (boundary-pegged),0.009049395325753643,20.0,143.0,849.0
2017-06-14,pegged,calibration rejected (boundary-pegged),0.009242239030865058,19.0,141.0,818.0
2017-06-15,pegged,calibration rejected (boundary-pegged),0.010000617187194104,20.0,158.0,998.0
2017-06-16,pegged,calibration rejected (boundary-pegged),0.010057383390495113,20.0,139.0,907.0
2017-06-19,pegged,calibration rejected (boundary-pegged),0.00917067657762153,20.0,141.0,960.0
2017-06-20,pegged,calibration rejected (boundary-pegged),0.009677980137084817,20.0,141.0,945.0
2017-06-21,pegged,calibration rejected (boundary-pegged),0.005838646092340361,20.0,147.0,896.0
2017-06-22,pegged,calibration rejected (boundary-pegged),0.009120795575882834,20.0,141.0,859.0
2017-06-23,pegged,calibration rejected (boundary-pegged),0.006335666249532747,19.0,144.0,815.0
2017-06-26,pegged,calibration rejected (boundary-pegged),0.007371394391148199,20.0,147.0,901.0
2017-06-27,pegged,calibration rejected (boundary-pegged),0.006585645790697776,20.0,173.0,1022.0
2017-06-28,pegged,calibration rejected (boundary-pegged),0.006937817658204657,19.0,150.0,937.0
2017-06-29,pegged,calibration rejected (boundary-pegged),0.009368152550184613,20.0,151.0,1112.0
2017-06-30,pegged,calibration rejected (boundary-pegged),0.005881969235948279,19.0,147.0,920.0
2017-07-03,pegged,calibration rejected (boundary-pegged),0.008581493351069416,19.0,144.0,863.0
2017-07-05,pegged,calibration rejected (boundary-pegged),0.007051044150577717,20.0,148.0,945.0
2017-07-06,pegged,calibration rejected (boundary-pegged),0.009946691405771192,20.0,167.0,1103.0
2017-07-07,pegged,calibration rejected (boundary-pegged),0.007266278957290843,20.0,162.0,967.0
2017-07-10,pegged,calibration rejected (boundary-pegged),0.008097645241986445,19.0,139.0,839.0
2017-07-11,pegged,calibration rejected (boundary-pegged),0.010344815186435496,20.0,151.0,964.0
2017-07-12,pegged,calibration rejected (boundary-pegged),0.007932606295887303,20.0,136.0,934.0
2017-07-13,pegged,calibration rejected (boundary-pegged),0.008872014245603169,20.0,138.0,861.0
2017-07-14,pegged,calibration rejected (boundary-pegged),0.0074695842846557595,20.0,146.0,935.0
2017-07-17,pegged,calibration rejected (boundary-pegged),0.008433683539151537,19.0,119.0,772.0
2017-07-18,pegged,calibration rejected (boundary-pegged),0.006498242505994519,19.0,133.0,829.0
2017-07-19,pegged,calibration rejected (boundary-pegged),0.00851497726342814,20.0,143.0,880.0
2017-07-20,pegged,calibration rejected (boundary-pegged),0.007668385599360753,20.0,136.0,840.0
2017-07-21,pegged,calibration rejected (boundary-pegged),0.008056329379001121,20.0,139.0,844.0
2017-07-24,pegged,calibration rejected (boundary-pegged),0.008486238470726042,20.0,125.0,786.0
2017-07-25,pegged,calibration rejected (boundary-pegged),0.0084044740231529,20.0,118.0,785.0
2017-07-26,pegged,calibration rejected (boundary-pegged),0.007265494241132876,18.0,114.0,707.0
2017-07-27,pegged,calibration rejected (boundary-pegged),0.009659807853116747,19.0,147.0,943.0
2017-07-28,pegged,calibration rejected (boundary-pegged),0.00855869343791138,20.0,131.0,848.0
2017-07-31,pegged,calibration rejected (boundary-pegged),0.0126026251708055,20.0,126.0,824.0
2017-08-01,pegged,calibration rejected (boundary-pegged),0.006848817428608647,20.0,123.0,793.0
2017-08-02,pegged,calibration rejected (boundary-pegged),0.008096270756557339,20.0,140.0,886.0
2017-08-03,pegged,calibration rejected (boundary-pegged),0.009195730614242819,19.0,120.0,759.0
2017-08-04,pegged,calibration rejected (boundary-pegged),0.006080939018938586,19.0,125.0,750.0
2017-08-07,pegged,calibration rejected (boundary-pegged),0.005888865212417758,20.0,113.0,750.0
2017-08-08,pegged,calibration rejected (boundary-pegged),0.007572915053736063,20.0,154.0,977.0
2017-08-09,pegged,calibration rejected (boundary-pegged),0.006687975112451397,20.0,132.0,970.0
2017-08-10,pegged,calibration rejected (boundary-pegged),0.00910271609650889,18.0,148.0,1119.0
2017-08-11,pegged,calibration rejected (boundary-pegged),0.012210564889978629,20.0,142.0,1023.0
2017-08-14,pegged,calibration rejected (boundary-pegged),0.01528934634709088,20.0,133.0,947.0
2017-08-15,pegged,calibration rejected (boundary-pegged),0.006594378379261907,20.0,142.0,859.0
2017-08-16,pegged,calibration rejected (boundary-pegged),0.008749735958223846,20.0,142.0,968.0
2017-08-17,pegged,calibration rejected (boundary-pegged),0.0102580305957379,20.0,153.0,1191.0
2017-08-18,pegged,calibration rejected (boundary-pegged),0.009792908210776883,20.0,150.0,1044.0
2017-08-21,pegged,calibration rejected (boundary-pegged),0.009406774827079353,20.0,137.0,950.0
2017-08-22,pegged,calibration rejected (boundary-pegged),0.008439877866587446,20.0,150.0,1006.0
2017-08-23,pegged,calibration rejected (boundary-pegged),0.007666322472300336,19.0,122.0,829.0
2017-08-24,pegged,calibration rejected (boundary-pegged),0.007801841073094242,20.0,151.0,910.0
2017-08-25,pegged,calibration rejected (boundary-pegged),0.009282601470700638,20.0,156.0,1000.0
2017-08-28,pegged,calibration rejected (boundary-pegged),0.010231458178867192,19.0,134.0,906.0
2017-08-29,pegged,calibration rejected (boundary-pegged),0.007793700882061948,20.0,152.0,1003.0
2017-08-30,pegged,calibration rejected (boundary-pegged),0.006524333170126127,20.0,139.0,1003.0
2017-08-31,pegged,calibration rejected (boundary-pegged),0.010578313450453247,20.0,154.0,1061.0
2017-09-01,pegged,calibration rejected (boundary-pegged),0.010498752644115256,19.0,122.0,844.0
2017-09-05,pegged,calibration rejected (boundary-pegged),0.009328496463793532,20.0,153.0,1128.0
2017-09-06,pegged,calibration rejected (boundary-pegged),0.01240688256692742,20.0,136.0,925.0
2017-09-07,pegged,calibration rejected (boundary-pegged),0.008320546367178544,20.0,130.0,911.0
2017-09-08,pegged,calibration rejected (boundary-pegged),0.009749261143772227,20.0,139.0,918.0
2017-09-11,pegged,calibration rejected (boundary-pegged),0.009632480151101611,20.0,134.0,986.0
2017-09-12,pegged,calibration rejected (boundary-pegged),0.008423878487381183,20.0,126.0,924.0
2017-09-13,pegged,calibration rejected (boundary-pegged),0.01047828671353503,19.0,126.0,761.0
2017-09-14,pegged,calibration rejected (boundary-pegged),0.010129877300921008,20.0,125.0,838.0
2017-09-15,pegged,calibration rejected (boundary-pegged),0.01261719973734201,20.0,123.0,863.0
2017-09-18,pegged,calibration rejected (boundary-pegged),0.009888632392942017,19.0,133.0,892.0
2017-09-19,pegged,calibration rejected (boundary-pegged),0.009156737312759103,19.0,124.0,791.0
2017-09-20,pegged,calibration rejected (boundary-pegged),0.006877429398800388,20.0,139.0,906.0
2017-09-21,pegged,calibration rejected (boundary-pegged),0.006939393118631241,19.0,131.0,800.0
2017-09-22,pegged,calibration rejected (boundary-pegged),0.008094070587409255,18.0,126.0,761.0
2017-09-25,pegged,calibration rejected (boundary-pegged),0.009811117092005548,20.0,154.0,1040.0
2017-09-26,pegged,calibration rejected (boundary-pegged),0.008727598295977457,19.0,135.0,870.0
2017-09-27,pegged,calibration rejected (boundary-pegged),0.007923312494861253,20.0,157.0,981.0
2017-09-28,pegged,calibration rejected (boundary-pegged),0.007330065748668783,19.0,142.0,830.0
2017-09-29,pegged,calibration rejected (boundary-pegged),0.009600645585858403,20.0,154.0,945.0
2017-10-02,pegged,calibration rejected (boundary-pegged),0.010827114088323514,20.0,140.0,1000.0
2017-10-03,pegged,calibration rejected (boundary-pegged),0.007409490618922353,20.0,112.0,804.0
2017-10-04,pegged,calibration rejected (boundary-pegged),0.008186777049995913,20.0,134.0,932.0
2017-10-05,pegged,calibration rejected (boundary-pegged),0.008512796226005639,20.0,144.0,1051.0
2017-10-06,pegged,calibration rejected (boundary-pegged),0.007950536092111028,20.0,117.0,854.0
2017-10-09,pegged,calibration rejected (boundary-pegged),0.010878246663281145,20.0,132.0,826.0
2017-10-10,pegged,calibration rejected (boundary-pegged),0.009439478586388508,18.0,134.0,777.0
2017-10-11,pegged,calibration rejected (boundary-pegged),0.007346541975449559,19.0,129.0,762.0
2017-10-12,pegged,calibration rejected (boundary-pegged),0.007758042013873257,20.0,129.0,841.0
2017-10-13,pegged,calibration rejected (boundary-pegged),0.007355340027097057,20.0,126.0,854.0
2017-10-16,pegged,calibration rejected (boundary-pegged),0.009967322812983868,20.0,127.0,787.0
2017-10-17,pegged,calibration rejected (boundary-pegged),0.012888284670748729,18.0,117.0,716.0
2017-10-18,pegged,calibration rejected (boundary-pegged),0.00971533641889357,19.0,121.0,822.0
2017-10-19,pegged,calibration rejected (boundary-pegged),0.01078737181808706,19.0,143.0,888.0
2017-10-20,pegged,calibration rejected (boundary-pegged),0.009621729185589336,20.0,135.0,968.0
2017-10-23,pegged,calibration rejected (boundary-pegged),0.011078745628502069,20.0,152.0,965.0
2017-10-24,pegged,calibration rejected (boundary-pegged),0.01070113846016013,19.0,120.0,748.0
2017-10-25,pegged,calibration rejected (boundary-pegged),0.012028320755069261,20.0,172.0,1078.0
2017-10-26,pegged,calibration rejected (boundary-pegged),0.012780825750600312,20.0,132.0,825.0
2017-10-27,pegged,calibration rejected (boundary-pegged),0.007978631736213743,20.0,159.0,971.0
2017-10-30,pegged,calibration rejected (boundary-pegged),0.011616093945103302,19.0,147.0,849.0
2017-10-31,pegged,calibration rejected (boundary-pegged),0.00844669775119664,20.0,125.0,767.0
2017-11-01,pegged,calibration rejected (boundary-pegged),0.008215239718678982,20.0,151.0,973.0
2017-11-02,pegged,calibration rejected (boundary-pegged),0.008877399914716753,20.0,156.0,917.0
2017-11-03,pegged,calibration rejected (boundary-pegged),0.0114787223501482,20.0,147.0,905.0
2017-11-06,pegged,calibration rejected (boundary-pegged),0.006305103771160529,20.0,142.0,893.0
2017-11-07,pegged,calibration rejected (boundary-pegged),0.009928831720228083,20.0,157.0,1015.0
2017-11-08,pegged,calibration rejected (boundary-pegged),0.007761846665048014,20.0,149.0,899.0
2017-11-09,pegged,calibration rejected (boundary-pegged),0.007648505404467922,20.0,164.0,1083.0
2017-11-10,pegged,calibration rejected (boundary-pegged),0.007688788493889728,20.0,149.0,941.0
2017-11-13,pegged,calibration rejected (boundary-pegged),0.011308073201042547,20.0,151.0,910.0
2017-11-14,pegged,calibration rejected (boundary-pegged),0.009018508803468241,20.0,148.0,952.0
2017-11-15,pegged,calibration rejected (boundary-pegged),0.0064916509220231565,20.0,162.0,1114.0
2017-11-16,pegged,calibration rejected (boundary-pegged),0.012149201422712643,20.0,170.0,1070.0
2017-11-17,pegged,calibration rejected (boundary-pegged),0.011936410815441919,20.0,135.0,886.0
2017-11-20,pegged,calibration rejected (boundary-pegged),0.014377296735017439,20.0,138.0,886.0
2017-11-21,pegged,calibration rejected (boundary-pegged),0.010250443498172923,20.0,144.0,1015.0
2017-11-22,pegged,calibration rejected (boundary-pegged),0.013018106687268629,20.0,127.0,833.0
2017-11-24,pegged,calibration rejected (boundary-pegged),0.009989799951998122,20.0,127.0,768.0
2017-11-27,pegged,calibration rejected (boundary-pegged),0.00968725054915957,20.0,137.0,894.0
2017-11-28,pegged,calibration rejected (boundary-pegged),0.012660620178167362,20.0,162.0,1103.0
2017-11-29,pegged,calibration rejected (boundary-pegged),0.0121239466196116,20.0,151.0,1070.0
2017-11-30,pegged,calibration rejected (boundary-pegged),0.01334896160251833,20.0,172.0,1185.0
2017-12-01,pegged,calibration rejected (boundary-pegged),0.011926930413938183,20.0,159.0,1148.0
2017-12-04,pegged,calibration rejected (boundary-pegged),0.008624896373654283,20.0,164.0,1030.0
2017-12-05,pegged,calibration rejected (boundary-pegged),0.009336358958834771,20.0,175.0,1020.0
2017-12-06,pegged,calibration rejected (boundary-pegged),0.008217059722148331,19.0,145.0,879.0
2017-12-07,pegged,calibration rejected (boundary-pegged),0.009118700086796903,20.0,149.0,907.0
2017-12-08,pegged,calibration rejected (boundary-pegged),0.008878837941009,19.0,146.0,865.0
2017-12-11,pegged,calibration rejected (boundary-pegged),0.011206055838782763,19.0,131.0,876.0
2017-12-12,pegged,calibration rejected (boundary-pegged),0.008516343799072205,19.0,136.0,914.0
2017-12-13,pegged,calibration rejected (boundary-pegged),0.0079623916056186,20.0,138.0,853.0
2017-12-14,pegged,calibration rejected (boundary-pegged),0.00688557172454603,19.0,158.0,931.0
2017-12-15,pegged,calibration rejected (boundary-pegged),0.009033924234071596,20.0,171.0,998.0
2017-12-18,pegged,calibration rejected (boundary-pegged),0.00826879398649058,20.0,141.0,920.0
2017-12-19,pegged,calibration rejected (boundary-pegged),0.007874130377501919,20.0,156.0,972.0
2017-12-21,pegged,calibration rejected (boundary-pegged),0.006815032878497309,20.0,158.0,932.0
2017-12-22,pegged,calibration rejected (boundary-pegged),0.007158043440384248,20.0,141.0,850.0
2017-12-26,pegged,calibration rejected (boundary-pegged),0.008092860262647937,19.0,123.0,739.0
2017-12-27,pegged,calibration rejected (boundary-pegged),0.011569634179296372,20.0,155.0,845.0
2017-12-28,pegged,calibration rejected (boundary-pegged),0.01115792487926348,20.0,130.0,806.0
2017-12-29,pegged,calibration rejected (boundary-pegged),0.010318855707261031,20.0,174.0,970.0
2018-01-02,pegged,calibration rejected (boundary-pegged),0.011214941335280188,20.0,153.0,935.0
2018-01-03,pegged,calibration rejected (boundary-pegged),0.006531367945419732,20.0,161.0,984.0
2018-01-04,pegged,calibration rejected (boundary-pegged),0.009968287117953441,20.0,148.0,968.0
2018-01-05,pegged,calibration rejected (boundary-pegged),0.007586786386064773,20.0,161.0,1022.0
2018-01-08,pegged,calibration rejected (boundary-pegged),0.0089384353496478,20.0,149.0,966.0
2018-01-09,pegged,calibration rejected (boundary-pegged),0.008893856418710095,20.0,165.0,1063.0
2018-01-10,pegged,calibration rejected (boundary-pegged),0.007056634499134256,19.0,159.0,971.0
2018-01-11,pegged,calibration rejected (boundary-pegged),0.00651759340842688,19.0,165.0,1022.0
2018-01-12,pegged,calibration rejected (boundary-pegged),0.0075287638815463185,20.0,166.0,1109.0
2018-01-16,pegged,calibration rejected (boundary-pegged),0.009840220186329922,20.0,187.0,1239.0
2018-01-17,pegged,calibration rejected (boundary-pegged),0.007359766512788198,20.0,195.0,1115.0
2018-01-18,pegged,calibration rejected (boundary-pegged),0.006963531845572004,20.0,180.0,1036.0
2018-01-19,pegged,calibration rejected (boundary-pegged),0.013678470842050627,20.0,178.0,1009.0
2018-01-22,pegged,calibration rejected (boundary-pegged),0.010306069637939338,20.0,209.0,1135.0
2018-01-23,pegged,calibration rejected (boundary-pegged),0.007739664837439292,20.0,166.0,1081.0
2018-01-24,pegged,calibration rejected (boundary-pegged),0.010413419729987357,20.0,199.0,1221.0
2018-01-26,pegged,calibration rejected (boundary-pegged),0.010193803845576534,20.0,198.0,1192.0
2018-01-31,pegged,calibration rejected (boundary-pegged),0.008484983061739145,20.0,203.0,1175.0
2018-02-01,pegged,calibration rejected (boundary-pegged),0.008946571948776547,20.0,200.0,1144.0
2018-02-05,iv_miss,calibration rejected (iv_rmse=0.0394 > 0.02),0.039421471290123904,20.0,155.0,1452.0
2018-02-06,iv_miss,calibration rejected (iv_rmse=0.0448 > 0.02),0.04478604977552408,20.0,177.0,1437.0
2018-02-07,pegged,calibration rejected (boundary-pegged),0.015384263128869948,20.0,177.0,1360.0
2018-02-08,iv_miss,calibration rejected (iv_rmse=0.0255 > 0.02),0.025473706527530317,20.0,189.0,1386.0
2018-02-09,iv_miss,calibration rejected (iv_rmse=0.0270 > 0.02),0.02698359879929563,20.0,196.0,1437.0
2018-02-12,pegged,calibration rejected (boundary-pegged),0.014738150118012935,20.0,215.0,1381.0
2018-02-13,pegged,calibration rejected (boundary-pegged),0.012963249605474982,20.0,214.0,1214.0
2018-02-14,pegged,calibration rejected (boundary-pegged),0.010272058096616814,20.0,192.0,1267.0
2018-02-15,pegged,calibration rejected (boundary-pegged),0.01050906065182404,20.0,217.0,1328.0
2018-02-16,pegged,calibration rejected (boundary-pegged),0.010358029637618435,20.0,202.0,1235.0
2018-02-20,pegged,calibration rejected (boundary-pegged),0.01034907892312439,20.0,187.0,1212.0
2018-02-21,pegged,calibration rejected (boundary-pegged),0.010522293613232333,20.0,194.0,1177.0
2018-02-22,pegged,calibration rejected (boundary-pegged),0.008477546335986536,19.0,196.0,1138.0
2018-02-23,pegged,calibration rejected (boundary-pegged),0.01065135550873677,20.0,202.0,1119.0
2018-02-26,pegged,calibration rejected (boundary-pegged),0.008447009974467666,20.0,181.0,1224.0
2018-02-27,pegged,calibration rejected (boundary-pegged),0.011699715974338536,20.0,192.0,1216.0
2018-02-28,pegged,calibration rejected (boundary-pegged),0.008239487146775491,20.0,197.0,1142.0
2018-03-01,pegged,calibration rejected (boundary-pegged),0.010537709263430823,20.0,182.0,1343.0
2018-03-02,pegged,calibration rejected (boundary-pegged),0.015400108270657206,20.0,188.0,1243.0
2018-03-05,pegged,calibration rejected (boundary-pegged),0.010954696524444746,19.0,176.0,1210.0
2018-03-06,pegged,calibration rejected (boundary-pegged),0.011702172726584147,20.0,181.0,1110.0
2018-03-08,pegged,calibration rejected (boundary-pegged),0.010865215052801806,20.0,185.0,1042.0
2018-03-09,pegged,calibration rejected (boundary-pegged),0.009940541438633644,20.0,166.0,1171.0
2018-03-12,pegged,calibration rejected (boundary-pegged),0.014596607336129878,20.0,171.0,1213.0
2018-03-13,pegged,calibration rejected (boundary-pegged),0.01637309721960111,20.0,194.0,1219.0
2018-03-14,pegged,calibration rejected (boundary-pegged),0.013271003733047949,18.0,181.0,1102.0
2018-03-15,pegged,calibration rejected (boundary-pegged),0.012646197960492602,20.0,184.0,1079.0
2018-03-16,pegged,calibration rejected (boundary-pegged),0.013489970048231348,19.0,181.0,1038.0
2018-03-20,pegged,calibration rejected (boundary-pegged),0.007308297742635551,20.0,182.0,1047.0
2018-03-21,pegged,calibration rejected (boundary-pegged),0.013828924788070178,20.0,197.0,1084.0
2018-03-22,pegged,calibration rejected (boundary-pegged),0.0106478707409961,20.0,175.0,1398.0
2018-03-29,iv_miss,calibration rejected (iv_rmse=0.0218 > 0.02),0.021789860967371205,20.0,214.0,1273.0
2018-04-17,pegged,calibration rejected (boundary-pegged),0.010971061722996932,20.0,178.0,1087.0
2018-04-18,pegged,calibration rejected (boundary-pegged),0.01785917211609907,20.0,156.0,1076.0
2018-04-19,pegged,calibration rejected (boundary-pegged),0.012428640579076061,20.0,174.0,1111.0
2018-04-20,pegged,calibration rejected (boundary-pegged),0.014753349069094656,20.0,180.0,1186.0
2018-05-01,iv_miss,calibration rejected (iv_rmse=0.0219 > 0.02),0.021876261675269074,20.0,206.0,1218.0
2018-05-11,pegged,calibration rejected (boundary-pegged),0.009742736665610692,20.0,153.0,1070.0
2018-05-14,pegged,calibration rejected (boundary-pegged),0.017138798106366596,20.0,152.0,1105.0
2018-05-15,pegged,calibration rejected (boundary-pegged),0.00818983039560862,19.0,173.0,1095.0
2018-05-17,pegged,calibration rejected (boundary-pegged),0.009545468072095342,19.0,193.0,986.0
2018-05-18,pegged,calibration rejected (boundary-pegged),0.011377726468295884,20.0,161.0,955.0
