date,reason,detail,iv_rmse,n_maturities,n_strikes,n_cells
2016-12-15,pegged,calibration rejected (boundary-pegged),0.004383263197986165,12.0,42.0,183.0
2016-12-16,pegged,calibration rejected (boundary-pegged),0.0030725777411544034,12.0,40.0,179.0
2016-12-19,pegged,calibration rejected (boundary-pegged),0.006069308683514325,12.0,34.0,184.0
2016-12-20,pegged,calibration rejected (boundary-pegged),0.00722375067675174,12.0,41.0,183.0
2016-12-21,pegged,calibration rejected (boundary-pegged),0.0058657220359421966,12.0,39.0,185.0
2016-12-22,pegged,calibration rejected (boundary-pegged),0.004030901975780414,12.0,35.0,184.0
2016-12-28,pegged,calibration rejected (boundary-pegged),0.00417755764856597,12.0,40.0,192.0
2016-12-29,pegged,calibration rejected (boundary-pegged),0.004493734652200142,12.0,37.0,182.0
2017-01-06,pegged,calibration rejected (boundary-pegged),0.003204998522255242,12.0,32.0,184.0
2017-01-09,pegged,calibration rejected (boundary-pegged),0.004624516289294413,12.0,37.0,185.0
2017-01-10,pegged,calibration rejected (boundary-pegged),0.006316793310707998,12.0,46.0,188.0
2017-01-11,pegged,calibration rejected (boundary-pegged),0.004723972098621843,12.0,39.0,184.0
2017-01-13,pegged,calibration rejected (boundary-pegged),0.005684352527835223,12.0,35.0,183.0
2017-01-20,pegged,calibration rejected (boundary-pegged),0.004042620809337869,12.0,34.0,175.0
2017-02-10,pegged,calibration rejected (boundary-pegged),0.005669807649972921,12.0,36.0,184.0
2017-02-17,pegged,calibration rejected (boundary-pegged),0.005591243242509169,12.0,44.0,185.0
2017-03-03,pegged,calibration rejected (boundary-pegged),0.005733196455814518,12.0,39.0,182.0
2017-03-06,pegged,calibration rejected (boundary-pegged),0.004788815840440333,12.0,41.0,186.0
2017-03-16,pegged,calibration rejected (boundary-pegged),0.004819730127436065,12.0,36.0,184.0
2017-03-21,pegged,calibration rejected (boundary-pegged),0.008122157230718706,12.0,23.0,181.0
2017-03-30,pegged,calibration rejected (boundary-pegged),0.004072037608787141,12.0,33.0,182.0
2017-04-03,pegged,calibration rejected (boundary-pegged),0.004645324703527049,12.0,30.0,181.0
2017-04-07,pegged,calibration rejected (boundary-pegged),0.0064339575185595,12.0,35.0,190.0
2017-04-10,pegged,calibration rejected (boundary-pegged),0.00945321198423815,12.0,28.0,182.0
2017-04-11,pegged,calibration rejected (boundary-pegged),0.010035426016817693,12.0,32.0,190.0
2017-04-12,pegged,calibration rejected (boundary-pegged),0.008859035683938771,12.0,37.0,183.0
2017-04-13,pegged,calibration rejected (boundary-pegged),0.009227358156845653,12.0,24.0,184.0
2017-04-20,pegged,calibration rejected (boundary-pegged),0.0048353466845133895,12.0,32.0,184.0
2017-04-25,pegged,calibration rejected (boundary-pegged),0.003911904389651607,12.0,34.0,183.0
2017-05-18,pegged,calibration rejected (boundary-pegged),0.00605295335920852,12.0,22.0,183.0
2017-06-08,pegged,calibration rejected (boundary-pegged),0.0037952128262021536,12.0,31.0,181.0
2017-07-03,pegged,calibration rejected (boundary-pegged),0.002982617412381558,12.0,29.0,184.0
2017-07-10,pegged,calibration rejected (boundary-pegged),0.003027533315316966,12.0,24.0,181.0
2017-07-12,pegged,calibration rejected (boundary-pegged),0.0029780894571353194,12.0,32.0,183.0
2017-08-02,pegged,calibration rejected (boundary-pegged),0.0038083220342999967,12.0,31.0,186.0
2017-08-10,pegged,calibration rejected (boundary-pegged),0.008431193573010703,12.0,16.0,181.0
2017-08-18,pegged,calibration rejected (boundary-pegged),0.005122462457896967,12.0,27.0,182.0
2017-09-12,pegged,calibration rejected (boundary-pegged),0.005169661954710582,12.0,38.0,183.0
2017-09-19,pegged,calibration rejected (boundary-pegged),0.00460987056044606,12.0,32.0,180.0
2017-09-21,pegged,calibration rejected (boundary-pegged),0.0043427446739830984,11.0,34.0,169.0
2017-09-25,pegged,calibration rejected (boundary-pegged),0.0028979917024386575,12.0,23.0,180.0
2017-11-15,pegged,calibration rejected (boundary-pegged),0.004734547870950077,12.0,38.0,184.0
2017-11-16,pegged,calibration rejected (boundary-pegged),0.0031756830359824964,12.0,28.0,183.0
2017-11-17,pegged,calibration rejected (boundary-pegged),0.003933270161290377,12.0,36.0,183.0
2017-12-01,pegged,calibration rejected (boundary-pegged),0.011266189902634607,12.0,27.0,183.0
2017-12-05,pegged,calibration rejected (boundary-pegged),0.0040108591625309924,12.0,36.0,182.0
2017-12-08,pegged,calibration rejected (boundary-pegged),0.00424360684540892,12.0,34.0,181.0
2017-12-11,pegged,calibration rejected (boundary-pegged),0.0044567020739176965,12.0,39.0,178.0
2017-12-12,pegged,calibration rejected (boundary-pegged),0.004254606351748547,12.0,31.0,182.0
2017-12-13,pegged,calibration rejected (boundary-pegged),0.005004792773052418,12.0,34.0,183.0
2017-12-14,pegged,calibration rejected (boundary-pegged),0.003728459670826246,12.0,35.0,183.0
2017-12-18,pegged,calibration rejected (boundary-pegged),0.004329374605304878,12.0,32.0,192.0
2017-12-19,pegged,calibration rejected (boundary-pegged),0.013112574680196483,12.0,43.0,185.0
2018-01-05,pegged,calibration rejected (boundary-pegged),0.004229934849611811,12.0,34.0,184.0
2018-01-10,pegged,calibration rejected (boundary-pegged),0.004140056775010714,12.0,41.0,184.0
2018-01-12,pegged,calibration rejected (boundary-pegged),0.003734684630588631,12.0,32.0,183.0
2018-02-02,pegged,calibration rejected (boundary-pegged),0.007946262122584037,12.0,21.0,180.0
2018-02-05,iv_miss,calibration rejected (iv_rmse=0.0508 > 0.02),0.050756217752705474,12.0,23.0,182.0
2018-02-06,iv_miss,calibration rejected (iv_rmse=0.0547 > 0.02),0.05471314047803089,12.0,22.0,185.0
2018-02-07,pegged,calibration rejected (boundary-pegged),0.0115490574351733,12.0,30.0,184.0
2018-02-08,iv_miss,calibration rejected (iv_rmse=0.0257 > 0.02),0.02574157790702728,12.0,31.0,183.0
2018-02-09,iv_miss,calibration rejected (iv_rmse=0.0300 > 0.02),0.029979937378179576,12.0,22.0,182.0
2018-02-12,pegged,calibration rejected (boundary-pegged),0.012724335170397292,12.0,25.0,181.0
2018-02-21,pegged,calibration rejected (boundary-pegged),0.007313864808032992,12.0,34.0,184.0
2018-02-22,pegged,calibration rejected (boundary-pegged),0.006171790965259278,12.0,31.0,187.0
2018-02-26,pegged,calibration rejected (boundary-pegged),0.0028531425863786313,12.0,24.0,182.0
2018-03-01,pegged,calibration rejected (boundary-pegged),0.010474952947614094,12.0,25.0,184.0
2018-03-02,pegged,calibration rejected (boundary-pegged),0.014133833400110138,12.0,36.0,181.0
2018-03-06,pegged,calibration rejected (boundary-pegged),0.0047977242958785775,12.0,35.0,186.0
2018-03-07,pegged,calibration rejected (boundary-pegged),0.006176311094132652,12.0,33.0,183.0
2018-03-14,pegged,calibration rejected (boundary-pegged),0.0046879205218064305,12.0,32.0,182.0
2018-03-15,pegged,calibration rejected (boundary-pegged),0.004809908499191234,12.0,34.0,182.0
2018-03-20,pegged,calibration rejected (boundary-pegged),0.0040913121758021165,12.0,40.0,186.0
2018-03-22,pegged,calibration rejected (boundary-pegged),0.009116102230716008,12.0,35.0,182.0
2018-03-23,pegged,calibration rejected (boundary-pegged),0.014025822886502,12.0,30.0,182.0
2018-04-02,pegged,calibration rejected (boundary-pegged),0.011258774652167736,12.0,37.0,184.0
2018-04-04,pegged,calibration rejected (boundary-pegged),0.01208287804012702,12.0,34.0,183.0
2018-04-05,pegged,calibration rejected (boundary-pegged),0.005366839039522258,12.0,39.0,187.0
