spot_price,theta,kappa,rho,eta,v0,feller,calculation_date,contracts_count,total_volume,risk_free_rate,dividend_rate
5713.0,0.06857771003875127,2.1249885395208774,-0.7484844861926597,1.8366589849970956,0.031295438455434754,-3.081862531372697,2024-10-07 14:30:01.183,11.0,115.0,0.049994,0.013044
5714.0,0.3846208506077921,6.534385551991708,-0.9999999998804993,0.7249361877350536,0.013316810172249139,4.500989382124803,2024-10-07 14:30:00.739,14.0,90.0,0.049994,0.013044
5715.0,0.12514871737797803,3.768897206356324,-0.7353354495640774,2.81405481297041,0.03161016304808747,-6.975559187792053,2024-10-07 14:29:59.033,70.0,1491.0,0.049994,0.013044
5716.0,0.052988134501616845,0.7589719813681383,-0.9999672189781547,0.46461494260336933,0.026169975032580978,-0.1354340260269451,2024-10-07 14:29:07.224,92.0,10954.0,0.049994,0.013044
5717.0,0.07857531347049528,3.131191974003641,-0.7545441891681433,1.8014454386992387,0.0291571498600676,-2.7531368868230226,2024-10-07 14:29:23.230,84.0,9690.0,0.049994,0.013044
5718.0,0.03684837704226249,18.15821393359554,-0.7034447941894422,2.3191874914098025,0.029852367922924727,-4.040429193433307,2024-10-07 14:17:45.890,79.0,10577.0,0.049994,0.013044
5719.0,0.07220098588310943,2.8772296500498675,-0.7826352013147991,1.45819322626312,0.027842270524657087,-1.7108498504282181,2024-10-07 14:17:05.800,67.0,11033.0,0.049994,0.013044
5720.0,0.15046188218568396,1.9980633601788862,-0.9999999816210782,0.7133843737600304,0.017589035560059516,0.09234748307254403,2024-10-07 14:12:51.340,81.0,2594.0,0.049994,0.013044
5721.0,0.059250059696981786,2.2242005565051297,-0.7655174076757965,1.1862946138750137,0.02795714373596138,-1.1437268794068896,2024-10-07 14:02:12.297,61.0,6034.0,0.049994,0.013044
5722.0,5.434931481684553,0.02995905466878554,-0.7229924902513883,1.6174806535078345,0.027037449791415463,-2.290592845710349,2024-10-07 14:01:07.191,94.0,5355.0,0.049994,0.013044
5723.0,0.1324140756311053,1.574616781737902,-0.9999999962711079,0.41968209413462415,0.017315755826609998,0.24086979111687684,2024-10-07 14:00:46.047,98.0,12727.0,0.049994,0.013044
5724.0,0.05345589639556944,5.962763899530875,-0.7241904356393283,2.0192811326042106,0.028890899657531086,-3.440006514002215,2024-10-07 14:00:25.384,98.0,6893.0,0.049994,0.013044
5725.0,0.12449206765679305,1.5025181141044195,-0.9999999049080978,0.44726085317482145,0.013406562406770156,0.17406090265061977,2024-10-07 14:00:22.578,81.0,9621.0,0.049994,0.013044
5726.0,0.04065184474320386,10.676287088262187,-0.7323226697067414,2.054617668520145,0.02894171563193305,-3.3534322335033435,2024-10-07 13:26:05.735,84.0,36269.0,0.049994,0.013044
5727.0,0.06729649101042971,1.285327679426022,-0.7972348331276312,0.9618579372623053,0.02575383512162644,-0.7521746062265973,2024-10-07 13:28:28.224,97.0,19568.0,0.049994,0.013044
5728.0,0.049983519181821735,6.773305086047116,-0.7447296178118832,1.8407057406167895,0.027994294246566145,-2.71109037415407,2024-10-07 13:22:01.405,97.0,45678.0,0.049994,0.013044
5729.0,0.06724872803478482,0.8984836794732058,-0.9999999844458283,0.35940680562844385,0.011424101197961509,-0.008329482722869222,2024-10-07 13:19:58.287,84.0,46503.0,0.049994,0.013044
5730.0,0.2578492098676643,0.11991716018821433,-0.7846814969493219,0.5967512329425799,0.02745977659167212,-0.2942709440102789,2024-10-07 13:15:39.380,94.0,42200.0,0.049994,0.013044
5731.0,0.10550992219606299,1.422430752422847,-0.999999983492524,0.28094562616369556,0.014523177695896698,0.22123067117433287,2024-10-07 12:24:36.909,98.0,48803.0,0.049994,0.013044
5732.0,0.10744739969232679,1.4440215690530378,-0.9999999970863983,0.3497413584326987,0.015303849935289845,0.18799370759041584,2024-10-07 11:58:01.597,98.0,36671.0,0.049994,0.013044
5733.0,0.13434445496336056,0.3266461616582413,-0.7900101896678605,0.6829539330847723,0.025989416047655374,-0.3786598736082592,2024-10-07 11:47:08.678,96.0,36055.0,0.049994,0.013044
5734.0,0.09280892552197588,1.1654129377397404,-0.9999999721945012,0.330643949739619,0.012470362684375028,0.10699602358265364,2024-10-07 11:38:39.283,98.0,43929.0,0.049994,0.013044
5735.0,0.061128899450005214,1.1916318833210775,-0.9998137875629761,0.5407250932137538,0.023711989264467406,-0.1466973352771138,2024-10-07 11:42:59.065,90.0,32880.0,0.049994,0.013044
5736.0,0.039695931283986595,9.900430586668968,-0.8080298093039138,1.4673280200966954,0.02357413781176159,-1.3670378940603072,2024-10-07 11:42:01.197,88.0,29102.0,0.049994,0.013044
5737.0,0.06385328063187763,4.671068449432273,-0.7018587241465988,1.7413891326111741,0.024411843798545656,-2.4359100220716803,2024-10-07 11:41:22.581,88.0,7525.0,0.049994,0.013044
5738.0,0.1171429183903817,2.1157250456480345,-0.7418560102091927,1.749313831282681,0.024584953436596505,-2.5644144675992235,2024-10-07 10:24:42.745,76.0,2613.0,0.049994,0.013044
5739.0,0.04863913304351736,11.405777876525734,-0.6859356785673886,3.0797850302339085,0.02698379928038711,-8.375541537250593,2024-10-07 10:18:20.137,41.0,643.0,0.049994,0.013044
