Start Date,22/06/1997,10000,,,,,,,
End Date,07/11/2024,0,,,,,,,
,,,,,,,,,
,SPX Index,,,,,,,,
Dates,PX_LAST,EQY_DVD_YLD_12M,30DAY_IMPVOL_100.0%MNY_DF,60DAY_IMPVOL_100.0%MNY_DF,3MTH_IMPVOL_100.0%MNY_DF,6MTH_IMPVOL_100.0%MNY_DF,12MTH_IMPVOL_100.0%MNY_DF,18MTH_IMPVOL_100.0%MNY_DF,24MTH_IMPVOL_100.0%MNY_DF
16 July 1998,1183.99,1.3218,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
17 July 1998,1186.75,1.3143,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
20 July 1998,1184.1,1.3173,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
21 July 1998,1165.07,1.3388,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
22 July 1998,1164.08,1.3408,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
23 July 1998,1139.75,1.3695,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
24 July 1998,1140.8,1.3681,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
27 July 1998,1147.27,1.3613,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
28 July 1998,1130.24,1.3818,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
29 July 1998,1125.21,1.3891,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
30 July 1998,1142.95,1.3686,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
31 July 1998,1120.67,1.3958,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
03 August 1998,1112.44,1.4059,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
04 August 1998,1072.12,1.4589,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
05 August 1998,1081.43,1.4487,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
06 August 1998,1089.63,1.4383,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
07 August 1998,1089.45,1.4385,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
10 August 1998,1083.14,1.4464,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
11 August 1998,1068.98,1.4666,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
12 August 1998,1084.22,1.447,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
13 August 1998,1074.91,1.4586,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
14 August 1998,1062.75,1.4742,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
17 August 1998,1083.67,1.4459,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
18 August 1998,1101.2,1.4239,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
19 August 1998,1098.06,1.4278,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
20 August 1998,1091.6,1.4362,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
21 August 1998,1081.24,1.4501,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
24 August 1998,1088.14,1.441,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
25 August 1998,1092.85,1.4348,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
26 August 1998,1084.19,1.4466,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
27 August 1998,1042.59,1.5058,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
28 August 1998,1027.14,1.5305,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
31 August 1998,957.28,1.6425,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
01 September 1998,994.26,1.5817,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
02 September 1998,990.47,1.5902,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
03 September 1998,982.26,1.6036,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
04 September 1998,973.89,1.6167,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
08 September 1998,1023.46,1.5404,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
09 September 1998,1006.2,1.5672,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
10 September 1998,980.19,1.6089,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
11 September 1998,1009.06,1.5648,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
14 September 1998,1029.72,1.535,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
15 September 1998,1037.68,1.5226,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
16 September 1998,1045.48,1.52,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
17 September 1998,1018.87,1.5612,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
18 September 1998,1020.09,1.5594,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
21 September 1998,1023.89,1.5527,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
22 September 1998,1029.63,1.5441,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
23 September 1998,1066.09,1.4915,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
24 September 1998,1042.72,1.525,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
25 September 1998,1044.75,1.522,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
28 September 1998,1048.69,1.5186,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
29 September 1998,1049.02,1.5182,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
30 September 1998,1017.01,1.5662,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
01 October 1998,986.39,1.6158,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
02 October 1998,1002.6,1.5897,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
05 October 1998,988.56,1.6123,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
06 October 1998,984.59,1.6188,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
07 October 1998,970.68,1.6413,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
08 October 1998,959.44,1.6526,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
09 October 1998,984.39,1.6107,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
12 October 1998,997.71,1.5892,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
13 October 1998,994.8,1.5947,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
14 October 1998,1005.53,1.5774,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
15 October 1998,1047.49,1.5142,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
16 October 1998,1056.42,1.5014,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
19 October 1998,1062.39,1.493,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
20 October 1998,1063.93,1.4907,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
21 October 1998,1069.92,1.483,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
22 October 1998,1078.48,1.4714,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
23 October 1998,1070.67,1.4822,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
26 October 1998,1072.32,1.4799,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
27 October 1998,1065.34,1.49,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
28 October 1998,1068.09,1.4877,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
29 October 1998,1085.93,1.466,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
30 October 1998,1098.67,1.4491,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
02 November 1998,1111.6,1.4318,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
03 November 1998,1110.84,1.4366,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
04 November 1998,1118.67,1.4291,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
05 November 1998,1133.85,1.4105,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
06 November 1998,1141.01,1.4022,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
09 November 1998,1130.2,1.4153,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
10 November 1998,1128.26,1.418,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
11 November 1998,1120.97,1.4272,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
12 November 1998,1117.69,1.4314,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
13 November 1998,1125.72,1.4105,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
16 November 1998,1135.87,1.398,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
17 November 1998,1139.32,1.3938,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
18 November 1998,1144.48,1.3879,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
19 November 1998,1152.61,1.3782,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
20 November 1998,1163.55,1.3652,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
23 November 1998,1188.21,1.337,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
24 November 1998,1182.99,1.3421,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
25 November 1998,1186.87,1.3392,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
27 November 1998,1192.33,1.334,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
30 November 1998,1163.63,1.3669,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
01 December 1998,1175.28,1.3536,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
02 December 1998,1171.25,1.3614,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
03 December 1998,1150.14,1.3861,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
04 December 1998,1176.74,1.3547,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
07 December 1998,1187.7,1.3417,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
08 December 1998,1181.38,1.3488,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
09 December 1998,1183.49,1.3466,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
10 December 1998,1165.02,1.368,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
11 December 1998,1166.46,1.3678,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
14 December 1998,1141.2,1.3982,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
15 December 1998,1162.83,1.3722,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
16 December 1998,1161.94,1.3737,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
17 December 1998,1179.98,1.3551,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
18 December 1998,1188.03,1.3447,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
21 December 1998,1202.84,1.3253,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
22 December 1998,1203.57,1.3232,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
23 December 1998,1228.54,1.2964,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
24 December 1998,1226.27,1.2989,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
28 December 1998,1225.49,1.2998,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
29 December 1998,1241.81,1.285,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
30 December 1998,1231.93,1.2954,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
31 December 1998,1229.23,1.2966,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
04 January 1999,1228.1,1.2787,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
05 January 1999,1244.78,1.2618,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
06 January 1999,1272.34,1.2352,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
07 January 1999,1269.73,1.2381,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
08 January 1999,1275.09,1.2329,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
11 January 1999,1263.88,1.2439,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
12 January 1999,1239.51,1.2683,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
13 January 1999,1234.4,1.2739,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
14 January 1999,1212.19,1.298,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
15 January 1999,1243.26,1.2658,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
19 January 1999,1252,1.2569,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
20 January 1999,1256.62,1.2528,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
21 January 1999,1235.16,1.2746,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
22 January 1999,1225.19,1.285,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
25 January 1999,1233.98,1.2758,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
26 January 1999,1252.31,1.2572,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
27 January 1999,1243.17,1.2677,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
28 January 1999,1265.37,1.2466,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
29 January 1999,1279.64,1.2321,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
01 February 1999,1273,1.2382,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
02 February 1999,1261.99,1.2491,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
03 February 1999,1272.07,1.2403,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
04 February 1999,1248.49,1.2632,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
05 February 1999,1239.4,1.2727,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
08 February 1999,1243.77,1.2679,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
09 February 1999,1216.14,1.2968,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
10 February 1999,1223.55,1.2903,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
11 February 1999,1254.04,1.2594,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
12 February 1999,1230.13,1.2839,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
16 February 1999,1241.87,1.2718,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
17 February 1999,1224.03,1.2912,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
18 February 1999,1237.28,1.2775,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
19 February 1999,1239.22,1.2755,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
22 February 1999,1272.14,1.2426,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
23 February 1999,1271.18,1.2436,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
24 February 1999,1253.41,1.2624,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
25 February 1999,1245.02,1.2716,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
26 February 1999,1238.33,1.2787,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
01 March 1999,1236.16,1.2813,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
02 March 1999,1225.5,1.2926,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
03 March 1999,1227.7,1.2927,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
04 March 1999,1246.64,1.2747,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
05 March 1999,1275.47,1.246,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
08 March 1999,1282.73,1.239,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
09 March 1999,1279.84,1.2418,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
10 March 1999,1286.84,1.2409,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
11 March 1999,1297.68,1.2325,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
12 March 1999,1294.59,1.2358,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
15 March 1999,1307.26,1.2239,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
16 March 1999,1306.38,1.2248,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
17 March 1999,1297.82,1.2342,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
18 March 1999,1316.55,1.2156,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
19 March 1999,1299.29,1.2318,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
22 March 1999,1297.01,1.2331,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
23 March 1999,1262.14,1.2672,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
24 March 1999,1268.59,1.2608,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
25 March 1999,1289.99,1.2393,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
26 March 1999,1282.8,1.2463,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
29 March 1999,1310.17,1.2211,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
30 March 1999,1300.75,1.2304,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
31 March 1999,1286.37,1.2441,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
01 April 1999,1293.72,1.2375,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
05 April 1999,1321.12,1.2091,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
06 April 1999,1317.89,1.212,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
07 April 1999,1326.89,1.2043,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
08 April 1999,1343.98,1.1892,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
09 April 1999,1348.35,1.1853,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
12 April 1999,1358.64,1.1759,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
13 April 1999,1349.82,1.1837,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
14 April 1999,1328.44,1.203,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
15 April 1999,1322.86,1.2081,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
16 April 1999,1319,1.2116,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
19 April 1999,1289.48,1.2394,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
20 April 1999,1306.17,1.2235,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
21 April 1999,1336.12,1.1966,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
22 April 1999,1358.82,1.1767,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
23 April 1999,1356.85,1.1784,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
26 April 1999,1360.04,1.1757,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
27 April 1999,1362.8,1.1733,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
28 April 1999,1350.91,1.1844,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
29 April 1999,1342.83,1.1941,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
30 April 1999,1335.18,1.2011,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
03 May 1999,1354.63,1.1843,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
04 May 1999,1332,1.2045,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
05 May 1999,1347.31,1.1934,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
06 May 1999,1332.05,1.2068,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
07 May 1999,1345,1.1951,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
10 May 1999,1340.3,1.1992,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
11 May 1999,1355.61,1.1858,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
12 May 1999,1364,1.1791,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
13 May 1999,1367.56,1.1761,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
14 May 1999,1337.8,1.2026,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
17 May 1999,1339.49,1.201,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
18 May 1999,1333.32,1.2071,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
19 May 1999,1344.23,1.1974,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
20 May 1999,1338.83,1.2024,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
21 May 1999,1330.29,1.2101,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
24 May 1999,1306.65,1.232,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
25 May 1999,1284.4,1.2534,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
26 May 1999,1304.76,1.2354,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
27 May 1999,1281.41,1.2587,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
28 May 1999,1301.84,1.2377,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
01 June 1999,1294.26,1.2439,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
02 June 1999,1294.81,1.2458,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
03 June 1999,1299.54,1.2413,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
04 June 1999,1327.75,1.2122,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
07 June 1999,1334.52,1.2062,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
08 June 1999,1317.33,1.222,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
09 June 1999,1318.64,1.2204,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
10 June 1999,1302.82,1.2354,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
11 June 1999,1293.64,1.2458,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
14 June 1999,1294,1.2457,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
15 June 1999,1301.16,1.2392,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
16 June 1999,1330.41,1.2125,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
17 June 1999,1339.9,1.2053,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
18 June 1999,1342.84,1.2027,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
21 June 1999,1349,1.1942,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
22 June 1999,1335.88,1.2075,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
23 June 1999,1333.06,1.2101,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
24 June 1999,1315.78,1.2253,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
25 June 1999,1315.31,1.2256,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
28 June 1999,1331.35,1.2113,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
29 June 1999,1351.45,1.1934,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
30 June 1999,1372.71,1.1805,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
01 July 1999,1380.96,1.174,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
02 July 1999,1391.22,1.1654,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
06 July 1999,1388.12,1.1696,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
07 July 1999,1395.86,1.1637,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
08 July 1999,1394.42,1.1661,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
09 July 1999,1403.28,1.1587,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
12 July 1999,1399.1,1.1622,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
13 July 1999,1393.56,1.1669,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
14 July 1999,1398.17,1.1635,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
15 July 1999,1409.62,1.1541,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
16 July 1999,1418.78,1.1468,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
19 July 1999,1407.65,1.156,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
20 July 1999,1377.1,1.1817,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
21 July 1999,1379.29,1.1802,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
22 July 1999,1360.97,1.1936,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
23 July 1999,1356.94,1.1971,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
26 July 1999,1347.76,1.2053,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
27 July 1999,1362.84,1.1921,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
28 July 1999,1365.4,1.1906,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
29 July 1999,1341.03,1.2148,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
30 July 1999,1328.72,1.226,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
02 August 1999,1328.05,1.2251,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
03 August 1999,1322.18,1.2306,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
