Start Date,22/06/1997,10000
End Date,07/11/2024,0
,,
,USGG12M Index,
,Last Trade/Last Price,
Dates,LAST_PRICE,
25/01/2010,0.2824,
26/01/2010,0.2845,
27/01/2010,0.3048,
28/01/2010,0.2784,
29/01/2010,0.2743,
01/02/2010,0.2977,
02/02/2010,0.2875,
03/02/2010,0.3048,
04/02/2010,0.2784,
05/02/2010,0.2743,
08/02/2010,0.2783,
09/02/2010,0.2977,
10/02/2010,0.3589,
11/02/2010,0.3538,
12/02/2010,0.3334,
15/02/2010,0.3344,
16/02/2010,0.3232,
17/02/2010,0.3354,
18/02/2010,0.3813,
19/02/2010,0.3588,
22/02/2010,0.3354,
23/02/2010,0.3252,
24/02/2010,0.3048,
25/02/2010,0.2845,
26/02/2010,0.2926,
01/03/2010,0.2926,
02/03/2010,0.2906,
03/03/2010,0.2946,
04/03/2010,0.3048,
05/03/2010,0.3303,
08/03/2010,0.3405,
09/03/2010,0.3333,
10/03/2010,0.3711,
11/03/2010,0.3894,
12/03/2010,0.4017,
15/03/2010,0.3996,
16/03/2010,0.3792,
17/03/2010,0.369,
18/03/2010,0.3792,
19/03/2010,0.4057,
22/03/2010,0.3904,
23/03/2010,0.3813,
24/03/2010,0.4047,
25/03/2010,0.3965,
26/03/2010,0.3894,
29/03/2010,0.3812,
30/03/2010,0.3904,
31/03/2010,0.3792,
01/04/2010,0.3873,
02/04/2010,0.4118,
05/04/2010,0.4353,
06/04/2010,0.4322,
07/04/2010,0.4486,
08/04/2010,0.4435,
09/04/2010,0.4374,
12/04/2010,0.4272,
13/04/2010,0.4251,
14/04/2010,0.4272,
15/04/2010,0.4068,
16/04/2010,0.3843,
19/04/2010,0.3864,
20/04/2010,0.3996,
21/04/2010,0.3996,
22/04/2010,0.4098,
23/04/2010,0.4281,
26/04/2010,0.42,
27/04/2010,0.3751,
28/04/2010,0.3761,
29/04/2010,0.3761,
30/04/2010,0.3751,
03/05/2010,0.3843,
04/05/2010,0.3639,
05/05/2010,0.3752,
06/05/2010,0.3507,
07/05/2010,0.366,
10/05/2010,0.3864,
11/05/2010,0.3711,
12/05/2010,0.3752,
13/05/2010,0.365,
14/05/2010,0.3303,
17/05/2010,0.3395,
18/05/2010,0.3181,
19/05/2010,0.3313,
20/05/2010,0.3048,
21/05/2010,0.3232,
24/05/2010,0.3282,
25/05/2010,0.3191,
26/05/2010,0.3313,
27/05/2010,0.3364,
28/05/2010,0.315,
31/05/2010,0.315,
01/06/2010,0.313,
02/06/2010,0.318,
03/06/2010,0.366,
04/06/2010,0.3191,
07/06/2010,0.3232,
08/06/2010,0.3191,
09/06/2010,0.3079,
10/06/2010,0.3191,
11/06/2010,0.2875,
14/06/2010,0.2845,
15/06/2010,0.2824,
16/06/2010,0.2682,
17/06/2010,0.259,
18/06/2010,0.2641,
21/06/2010,0.2672,
22/06/2010,0.2682,
23/06/2010,0.2672,
24/06/2010,0.2682,
25/06/2010,0.2702,
28/06/2010,0.2671,
29/06/2010,0.2651,
30/06/2010,0.3049,
01/07/2010,0.3059,
02/07/2010,0.2987,
05/07/2010,0.2957,
06/07/2010,0.2998,
07/07/2010,0.2926,
08/07/2010,0.2845,
09/07/2010,0.2835,
12/07/2010,0.2845,
13/07/2010,0.2875,
14/07/2010,0.2621,
15/07/2010,0.2529,
16/07/2010,0.2448,
19/07/2010,0.2438,
20/07/2010,0.2468,
21/07/2010,0.2397,
22/07/2010,0.2417,
23/07/2010,0.2437,
26/07/2010,0.2539,
27/07/2010,0.2702,
28/07/2010,0.2886,
29/07/2010,0.2845,
30/07/2010,0.2723,
02/08/2010,0.2692,
03/08/2010,0.2947,
04/08/2010,0.2539,
05/08/2010,0.2468,
06/08/2010,0.2377,
09/08/2010,0.2417,
10/08/2010,0.2366,
11/08/2010,0.2295,
12/08/2010,0.2316,
13/08/2010,0.2326,
16/08/2010,0.2315,
17/08/2010,0.2366,
18/08/2010,0.2336,
19/08/2010,0.2315,
20/08/2010,0.2315,
23/08/2010,0.2366,
24/08/2010,0.2387,
25/08/2010,0.257,
26/08/2010,0.2519,
27/08/2010,0.2519,
30/08/2010,0.2397,
31/08/2010,0.2275,
01/09/2010,0.2316,
02/09/2010,0.2265,
03/09/2010,0.2285,
06/09/2010,0.2285,
07/09/2010,0.2265,
08/09/2010,0.2265,
09/09/2010,0.2336,
10/09/2010,0.2387,
13/09/2010,0.2387,
14/09/2010,0.2366,
15/09/2010,0.2315,
16/09/2010,0.2366,
17/09/2010,0.2346,
20/09/2010,0.2387,
21/09/2010,0.2387,
22/09/2010,0.2468,
23/09/2010,0.2438,
24/09/2010,0.2468,
27/09/2010,0.2468,
28/09/2010,0.2489,
29/09/2010,0.2468,
30/09/2010,0.2468,
01/10/2010,0.2438,
04/10/2010,0.2366,
05/10/2010,0.2316,
06/10/2010,0.2214,
07/10/2010,0.201,
08/10/2010,0.1909,
11/10/2010,0.1909,
12/10/2010,0.196,
13/10/2010,0.196,
14/10/2010,0.2031,
15/10/2010,0.2031,
18/10/2010,0.2132,
19/10/2010,0.2112,
20/10/2010,0.2112,
21/10/2010,0.2112,
22/10/2010,0.2092,
25/10/2010,0.2061,
26/10/2010,0.2173,
27/10/2010,0.2194,
28/10/2010,0.2132,
29/10/2010,0.2021,
01/11/2010,0.201,
02/11/2010,0.201,
03/11/2010,0.198,
04/11/2010,0.1929,
05/11/2010,0.201,
08/11/2010,0.2112,
09/11/2010,0.2234,
10/11/2010,0.2234,
11/11/2010,0.2234,
12/11/2010,0.2437,
15/11/2010,0.2651,
16/11/2010,0.2539,
17/11/2010,0.255,
18/11/2010,0.254,
19/11/2010,0.255,
22/11/2010,0.2489,
23/11/2010,0.2428,
24/11/2010,0.2692,
25/11/2010,0.2672,
26/11/2010,0.2641,
29/11/2010,0.2641,
30/11/2010,0.257,
01/12/2010,0.2692,
02/12/2010,0.2672,
03/12/2010,0.2519,
06/12/2010,0.2366,
07/12/2010,0.2539,
08/12/2010,0.2692,
09/12/2010,0.2672,
10/12/2010,0.2672,
13/12/2010,0.2651,
14/12/2010,0.2722,
15/12/2010,0.3028,
16/12/2010,0.2947,
17/12/2010,0.2875,
20/12/2010,0.2875,
21/12/2010,0.2794,
22/12/2010,0.2824,
23/12/2010,0.2824,
24/12/2010,0.2824,
27/12/2010,0.2875,
28/12/2010,0.2875,
29/12/2010,0.2682,
30/12/2010,0.2672,
31/12/2010,0.2621,
03/01/2011,0.2621,
04/01/2011,0.2621,
05/01/2011,0.2824,
06/01/2011,0.2794,
07/01/2011,0.2672,
10/01/2011,0.258,
11/01/2011,0.2519,
12/01/2011,0.257,
13/01/2011,0.2468,
14/01/2011,0.2529,
17/01/2011,0.257,
18/01/2011,0.2519,
19/01/2011,0.2468,
20/01/2011,0.257,
21/01/2011,0.257,
24/01/2011,0.259,
25/01/2011,0.2539,
26/01/2011,0.257,
27/01/2011,0.2366,
28/01/2011,0.2285,
31/01/2011,0.2366,
01/02/2011,0.2438,
02/02/2011,0.257,
03/02/2011,0.2672,
04/02/2011,0.2722,
07/02/2011,0.2743,
08/02/2011,0.2844,
09/02/2011,0.2926,
10/02/2011,0.2875,
11/02/2011,0.2825,
14/02/2011,0.2824,
15/02/2011,0.2824,
16/02/2011,0.2743,
17/02/2011,0.259,
18/02/2011,0.257,
21/02/2011,0.257,
22/02/2011,0.2468,
23/02/2011,0.2417,
24/02/2011,0.2366,
25/02/2011,0.2366,
28/02/2011,0.2366,
01/03/2011,0.2234,
02/03/2011,0.2315,
03/03/2011,0.2468,
04/03/2011,0.2295,
07/03/2011,0.2285,
08/03/2011,0.2285,
09/03/2011,0.2424,
10/03/2011,0.2271,
11/03/2011,0.222,
14/03/2011,0.2128,
15/03/2011,0.2169,
16/03/2011,0.2026,
17/03/2011,0.2138,
18/03/2011,0.2098,
21/03/2011,0.223,
22/03/2011,0.2271,
23/03/2011,0.2271,
24/03/2011,0.2373,
25/03/2011,0.2577,
28/03/2011,0.2699,
29/03/2011,0.273,
30/03/2011,0.2628,
31/03/2011,0.273,
01/04/2011,0.2271,
04/04/2011,0.1883,
05/04/2011,0.2332,
06/04/2011,0.2751,
07/04/2011,0.2526,
08/04/2011,0.2546,
11/04/2011,0.2485,
12/04/2011,0.2281,
13/04/2011,0.222,
14/04/2011,0.2373,
15/04/2011,0.222,
18/04/2011,0.2067,
19/04/2011,0.2118,
20/04/2011,0.2118,
21/04/2011,0.2067,
22/04/2011,0.2067,
25/04/2011,0.2016,
26/04/2011,0.1965,
27/04/2011,0.1965,
28/04/2011,0.1914,
29/04/2011,0.1832,
02/05/2011,0.1812,
03/05/2011,0.1659,
04/05/2011,0.1833,
05/05/2011,0.1731,
06/05/2011,0.1629,
09/05/2011,0.1578,
10/05/2011,0.168,
11/05/2011,0.168,
12/05/2011,0.168,
13/05/2011,0.1629,
16/05/2011,0.1629,
17/05/2011,0.1629,
18/05/2011,0.168,
19/05/2011,0.168,
20/05/2011,0.1629,
23/05/2011,0.1679,
24/05/2011,0.1679,
25/05/2011,0.1679,
26/05/2011,0.1578,
27/05/2011,0.1527,
30/05/2011,0.1527,
31/05/2011,0.1578,
01/06/2011,0.1527,
02/06/2011,0.1832,
03/06/2011,0.1731,
06/06/2011,0.168,
07/06/2011,0.1629,
08/06/2011,0.1578,
09/06/2011,0.1629,
10/06/2011,0.168,
13/06/2011,0.1629,
14/06/2011,0.173,
15/06/2011,0.1629,
16/06/2011,0.1629,
17/06/2011,0.1578,
20/06/2011,0.1578,
21/06/2011,0.1578,
22/06/2011,0.1527,
23/06/2011,0.1374,
24/06/2011,0.1374,
27/06/2011,0.1527,
28/06/2011,0.1781,
29/06/2011,0.1883,
30/06/2011,0.1832,
01/07/2011,0.1883,
04/07/2011,0.1883,
05/07/2011,0.1781,
06/07/2011,0.168,
07/07/2011,0.1832,
08/07/2011,0.1629,
11/07/2011,0.1527,
12/07/2011,0.1527,
13/07/2011,0.1476,
14/07/2011,0.1374,
15/07/2011,0.1425,
18/07/2011,0.1425,
19/07/2011,0.1629,
20/07/2011,0.1629,
21/07/2011,0.1679,
22/07/2011,0.1679,
25/07/2011,0.1781,
26/07/2011,0.1883,
27/07/2011,0.2036,
28/07/2011,0.1985,
29/07/2011,0.1985,
01/08/2011,0.1934,
02/08/2011,0.1527,
03/08/2011,0.1425,
04/08/2011,0.0967,
05/08/2011,0.1068,
08/08/2011,0.1119,
09/08/2011,0.0967,
10/08/2011,0.0865,
11/08/2011,0.0967,
12/08/2011,0.0966,
15/08/2011,0.1017,
16/08/2011,0.0916,
17/08/2011,0.0865,
18/08/2011,0.0814,
19/08/2011,0.0814,
22/08/2011,0.0661,
23/08/2011,0.061,
24/08/2011,0.0916,
25/08/2011,0.0865,
26/08/2011,0.0814,
29/08/2011,0.0865,
30/08/2011,0.0865,
31/08/2011,0.0967,
01/09/2011,0.0967,
02/09/2011,0.1017,
05/09/2011,0.1017,
06/09/2011,0.1068,
07/09/2011,0.0967,
08/09/2011,0.0967,
09/09/2011,0.0865,
12/09/2011,0.0916,
13/09/2011,0.0865,
14/09/2011,0.0814,
15/09/2011,0.0814,
16/09/2011,0.0712,
19/09/2011,0.0661,
20/09/2011,0.0661,
21/09/2011,0.0967,
22/09/2011,0.0916,
23/09/2011,0.0916,
26/09/2011,0.0916,
27/09/2011,0.0967,
28/09/2011,0.0967,
29/09/2011,0.0967,
30/09/2011,0.1017,
03/10/2011,0.0967,
04/10/2011,0.0967,
05/10/2011,0.0916,
06/10/2011,0.0763,
07/10/2011,0.0916,
10/10/2011,0.0916,
11/10/2011,0.0966,
12/10/2011,0.0814,
13/10/2011,0.0916,
14/10/2011,0.0966,
17/10/2011,0.0966,
18/10/2011,0.1017,
19/10/2011,0.1119,
20/10/2011,0.1119,
21/10/2011,0.1068,
24/10/2011,0.1068,
25/10/2011,0.1068,
26/10/2011,0.1119,
27/10/2011,0.117,
28/10/2011,0.1119,
31/10/2011,0.1068,
01/11/2011,0.1017,
02/11/2011,0.0967,
03/11/2011,0.0916,
04/11/2011,0.0865,
07/11/2011,0.0763,
08/11/2011,0.0814,
09/11/2011,0.0814,
10/11/2011,0.0814,
11/11/2011,0.0814,
14/11/2011,0.0814,
15/11/2011,0.0865,
16/11/2011,0.0967,
17/11/2011,0.0967,
18/11/2011,0.0967,
21/11/2011,0.1017,
22/11/2011,0.1068,
23/11/2011,0.1068,
24/11/2011,0.1068,
25/11/2011,0.1119,
28/11/2011,0.1119,
29/11/2011,0.1068,
30/11/2011,0.1068,
01/12/2011,0.0967,
02/12/2011,0.0966,
05/12/2011,0.0814,
06/12/2011,0.0966,
07/12/2011,0.0865,
08/12/2011,0.0865,
09/12/2011,0.0814,
12/12/2011,0.0814,
13/12/2011,0.0916,
14/12/2011,0.1068,
15/12/2011,0.1068,
16/12/2011,0.1017,
19/12/2011,0.1068,
20/12/2011,0.1068,
21/12/2011,0.1068,
22/12/2011,0.1068,
23/12/2011,0.1068,
26/12/2011,0.1068,
27/12/2011,0.1068,
28/12/2011,0.1017,
29/12/2011,0.1017,
30/12/2011,0.1017,
02/01/2012,0.1017,
03/01/2012,0.1017,
04/01/2012,0.1017,
05/01/2012,0.0966,
06/01/2012,0.0916,
09/01/2012,0.0916,
10/01/2012,0.0916,
11/01/2012,0.1017,
12/01/2012,0.0967,
13/01/2012,0.0967,
16/01/2012,0.0967,
17/01/2012,0.0967,
18/01/2012,0.1017,
19/01/2012,0.1017,
20/01/2012,0.1017,
23/01/2012,0.1017,
24/01/2012,0.1017,
25/01/2012,0.0967,
26/01/2012,0.1017,
27/01/2012,0.1068,
30/01/2012,0.1119,
31/01/2012,0.1119,
01/02/2012,0.117,
02/02/2012,0.1272,
03/02/2012,0.1221,
06/02/2012,0.1221,
07/02/2012,0.1272,
08/02/2012,0.1374,
09/02/2012,0.1425,
10/02/2012,0.1476,
13/02/2012,0.1629,
14/02/2012,0.1629,
15/02/2012,0.1527,
16/02/2012,0.1527,
17/02/2012,0.1527,
20/02/2012,0.1527,
21/02/2012,0.1527,
22/02/2012,0.1527,
23/02/2012,0.1527,
24/02/2012,0.1578,
27/02/2012,0.1578,
28/02/2012,0.1578,
29/02/2012,0.1578,
01/03/2012,0.1578,
02/03/2012,0.1527,
05/03/2012,0.1578,
06/03/2012,0.1578,
07/03/2012,0.1726,
08/03/2012,0.1777,
09/03/2012,0.1777,
12/03/2012,0.1777,
13/03/2012,0.1878,
14/03/2012,0.198,
15/03/2012,0.1929,
16/03/2012,0.1929,
19/03/2012,0.198,
20/03/2012,0.198,
21/03/2012,0.1878,
22/03/2012,0.1827,
23/03/2012,0.1726,
26/03/2012,0.1726,
27/03/2012,0.1624,
28/03/2012,0.1675,
29/03/2012,0.1675,
30/03/2012,0.1675,
02/04/2012,0.1675,
03/04/2012,0.1878,
04/04/2012,0.1878,
05/04/2012,0.1827,
06/04/2012,0.1827,
09/04/2012,0.1878,
10/04/2012,0.1777,
11/04/2012,0.1777,
12/04/2012,0.1726,
13/04/2012,0.1624,
16/04/2012,0.1624,
17/04/2012,0.1624,
18/04/2012,0.1573,
19/04/2012,0.1573,
20/04/2012,0.1573,
23/04/2012,0.1573,
24/04/2012,0.1675,
25/04/2012,0.1675,
26/04/2012,0.1624,
27/04/2012,0.1675,
30/04/2012,0.1726,
01/05/2012,0.1776,
02/05/2012,0.1777,
03/05/2012,0.1777,
04/05/2012,0.1726,
07/05/2012,0.1726,
08/05/2012,0.1726,
09/05/2012,0.1726,
10/05/2012,0.1726,
11/05/2012,0.1726,
14/05/2012,0.1777,
15/05/2012,0.1777,
16/05/2012,0.1827,
17/05/2012,0.1878,
18/05/2012,0.1878,
21/05/2012,0.1878,
22/05/2012,0.1878,
23/05/2012,0.1878,
24/05/2012,0.1878,
25/05/2012,0.1878,
28/05/2012,0.1878,
29/05/2012,0.1827,
30/05/2012,0.1726,
31/05/2012,0.1777,
01/06/2012,0.1675,
04/06/2012,0.1726,
05/06/2012,0.1726,
06/06/2012,0.1726,
07/06/2012,0.1675,
08/06/2012,0.1675,
11/06/2012,0.1675,
12/06/2012,0.1726,
13/06/2012,0.1675,
14/06/2012,0.1675,
15/06/2012,0.1624,
18/06/2012,0.1675,
19/06/2012,0.1675,
20/06/2012,0.1726,
21/06/2012,0.1726,
22/06/2012,0.1726,
25/06/2012,0.1726,
26/06/2012,0.1827,
27/06/2012,0.198,
28/06/2012,0.2031,
29/06/2012,0.2031,
02/07/2012,0.198,
03/07/2012,0.198,
04/07/2012,0.198,
05/07/2012,0.1878,
06/07/2012,0.1827,
09/07/2012,0.1827,
10/07/2012,0.1827,
11/07/2012,0.1827,
12/07/2012,0.1827,
13/07/2012,0.1675,
16/07/2012,0.1624,
17/07/2012,0.1675,
18/07/2012,0.1573,
19/07/2012,0.1573,
20/07/2012,0.1522,
23/07/2012,0.1522,
24/07/2012,0.1624,
25/07/2012,0.1675,
26/07/2012,0.1675,
27/07/2012,0.1675,
30/07/2012,0.1675,
31/07/2012,0.1573,
01/08/2012,0.1573,
02/08/2012,0.1573,
03/08/2012,0.1573,
06/08/2012,0.1624,
07/08/2012,0.1726,
08/08/2012,0.1726,
09/08/2012,0.1777,
10/08/2012,0.1675,
13/08/2012,0.1726,
14/08/2012,0.1777,
15/08/2012,0.1777,
16/08/2012,0.1777,
17/08/2012,0.1777,
20/08/2012,0.1777,
21/08/2012,0.1776,
22/08/2012,0.1827,
23/08/2012,0.1777,
24/08/2012,0.1777,
27/08/2012,0.1726,
28/08/2012,0.1726,
29/08/2012,0.1726,
30/08/2012,0.1675,
31/08/2012,0.1573,
03/09/2012,0.1573,
04/09/2012,0.1573,
05/09/2012,0.1573,
06/09/2012,0.1675,
07/09/2012,0.1624,
10/09/2012,0.1573,
11/09/2012,0.1573,
12/09/2012,0.1573,
13/09/2012,0.1522,
14/09/2012,0.1624,
17/09/2012,0.1675,
18/09/2012,0.1675,
19/09/2012,0.1777,
20/09/2012,0.1777,
21/09/2012,0.1726,
24/09/2012,0.1675,
25/09/2012,0.1675,
26/09/2012,0.1624,
27/09/2012,0.1573,
28/09/2012,0.1523,
01/10/2012,0.1523,
02/10/2012,0.1523,
03/10/2012,0.1523,
04/10/2012,0.1573,
05/10/2012,0.1624,
08/10/2012,0.1624,
09/10/2012,0.1624,
10/10/2012,0.1675,
11/10/2012,0.1726,
12/10/2012,0.1726,
15/10/2012,0.1675,
16/10/2012,0.1675,
17/10/2012,0.1827,
18/10/2012,0.1777,
19/10/2012,0.1726,
22/10/2012,0.1777,
23/10/2012,0.1777,
24/10/2012,0.1777,
25/10/2012,0.1777,
26/10/2012,0.1726,
29/10/2012,0.1675,
30/10/2012,0.167,
31/10/2012,0.1675,
01/11/2012,0.1675,
02/11/2012,0.1726,
05/11/2012,0.1726,
06/11/2012,0.1777,
07/11/2012,0.1675,
08/11/2012,0.1675,
09/11/2012,0.1726,
12/11/2012,0.1726,
13/11/2012,0.1726,
14/11/2012,0.1675,
15/11/2012,0.1726,
16/11/2012,0.1675,
19/11/2012,0.1675,
20/11/2012,0.1675,
21/11/2012,0.1726,
22/11/2012,0.1726,
23/11/2012,0.1726,
26/11/2012,0.1675,
27/11/2012,0.1675,
28/11/2012,0.1675,
29/11/2012,0.1675,
30/11/2012,0.1675,
03/12/2012,0.1675,
04/12/2012,0.1675,
05/12/2012,0.1624,
06/12/2012,0.1675,
07/12/2012,0.1675,
10/12/2012,0.1624,
11/12/2012,0.1472,
12/12/2012,0.1523,
13/12/2012,0.1421,
14/12/2012,0.1269,
17/12/2012,0.1319,
18/12/2012,0.1523,
19/12/2012,0.1472,
20/12/2012,0.1421,
21/12/2012,0.1421,
24/12/2012,0.137,
25/12/2012,0.137,
26/12/2012,0.1472,
27/12/2012,0.1421,
28/12/2012,0.137,
31/12/2012,0.137,
01/01/2013,0.137,
02/01/2013,0.137,
03/01/2013,0.137,
04/01/2013,0.137,
07/01/2013,0.1319,
08/01/2013,0.1319,
09/01/2013,0.1319,
10/01/2013,0.1319,
11/01/2013,0.1319,
14/01/2013,0.1319,
15/01/2013,0.137,
16/01/2013,0.137,
17/01/2013,0.1421,
18/01/2013,0.1319,
21/01/2013,0.1319,
22/01/2013,0.1319,
23/01/2013,0.1319,
24/01/2013,0.1319,
25/01/2013,0.137,
28/01/2013,0.137,
29/01/2013,0.137,
30/01/2013,0.1319,
31/01/2013,0.1319,
01/02/2013,0.1319,
04/02/2013,0.1268,
05/02/2013,0.1319,
06/02/2013,0.1421,
07/02/2013,0.1421,
08/02/2013,0.1421,
11/02/2013,0.1421,
12/02/2013,0.1421,
13/02/2013,0.1472,
14/02/2013,0.1472,
15/02/2013,0.1472,
18/02/2013,0.1472,
19/02/2013,0.1523,
20/02/2013,0.1472,
21/02/2013,0.1472,
22/02/2013,0.1522,
25/02/2013,0.1472,
26/02/2013,0.1472,
27/02/2013,0.1472,
28/02/2013,0.1522,
01/03/2013,0.1472,
04/03/2013,0.1472,
05/03/2013,0.1421,
06/03/2013,0.1523,
07/03/2013,0.1472,
08/03/2013,0.1472,
11/03/2013,0.1472,
12/03/2013,0.1472,
13/03/2013,0.1421,
14/03/2013,0.1421,
15/03/2013,0.137,
18/03/2013,0.1319,
19/03/2013,0.1269,
20/03/2013,0.1319,
21/03/2013,0.1269,
22/03/2013,0.1269,
25/03/2013,0.1269,
26/03/2013,0.1268,
27/03/2013,0.1218,
28/03/2013,0.1218,
29/03/2013,0.1218,
01/04/2013,0.1268,
02/04/2013,0.1268,
03/04/2013,0.1269,
04/04/2013,0.1319,
05/04/2013,0.1269,
08/04/2013,0.1269,
09/04/2013,0.1218,
10/04/2013,0.1269,
11/04/2013,0.1218,
12/04/2013,0.1167,
15/04/2013,0.1116,
16/04/2013,0.1116,
17/04/2013,0.1116,
18/04/2013,0.1065,
19/04/2013,0.1065,
22/04/2013,0.1015,
23/04/2013,0.1015,
24/04/2013,0.1065,
25/04/2013,0.1015,
26/04/2013,0.1015,
29/04/2013,0.1015,
30/04/2013,0.1015,
01/05/2013,0.1065,
02/05/2013,0.1015,
03/05/2013,0.1065,
06/05/2013,0.1015,
07/05/2013,0.1015,
08/05/2013,0.1015,
09/05/2013,0.1015,
10/05/2013,0.1065,
13/05/2013,0.1065,
14/05/2013,0.1065,
15/05/2013,0.1065,
16/05/2013,0.1015,
17/05/2013,0.1015,
20/05/2013,0.1065,
21/05/2013,0.0964,
22/05/2013,0.1015,
23/05/2013,0.1015,
24/05/2013,0.1015,
27/05/2013,0.1015,
28/05/2013,0.1167,
29/05/2013,0.1218,
30/05/2013,0.1269,
31/05/2013,0.1269,
03/06/2013,0.1319,
04/06/2013,0.1319,
05/06/2013,0.1269,
06/06/2013,0.1269,
07/06/2013,0.1218,
10/06/2013,0.1218,
11/06/2013,0.1218,
12/06/2013,0.1218,
13/06/2013,0.1167,
14/06/2013,0.1116,
17/06/2013,0.1116,
18/06/2013,0.1167,
19/06/2013,0.1167,
20/06/2013,0.1167,
21/06/2013,0.1218,
24/06/2013,0.1268,
25/06/2013,0.137,
26/06/2013,0.1573,
27/06/2013,0.1472,
28/06/2013,0.1421,
01/07/2013,0.137,
02/07/2013,0.1319,
03/07/2013,0.1319,
04/07/2013,0.1319,
05/07/2013,0.137,
08/07/2013,0.1218,
09/07/2013,0.1218,
10/07/2013,0.1167,
11/07/2013,0.1065,
12/07/2013,0.1065,
15/07/2013,0.0964,
16/07/2013,0.0862,
17/07/2013,0.0913,
18/07/2013,0.0964,
19/07/2013,0.0964,
22/07/2013,0.0913,
23/07/2013,0.0964,
24/07/2013,0.1167,
25/07/2013,0.1116,
26/07/2013,0.1015,
29/07/2013,0.1065,
30/07/2013,0.1065,
31/07/2013,0.1015,
01/08/2013,0.1116,
02/08/2013,0.1015,
05/08/2013,0.1015,
06/08/2013,0.1065,
07/08/2013,0.1015,
08/08/2013,0.1015,
09/08/2013,0.1015,
12/08/2013,0.1015,
13/08/2013,0.1065,
14/08/2013,0.1065,
15/08/2013,0.1065,
16/08/2013,0.1116,
19/08/2013,0.1116,
20/08/2013,0.1167,
21/08/2013,0.1319,
22/08/2013,0.1269,
23/08/2013,0.1269,
26/08/2013,0.1218,
27/08/2013,0.1218,
28/08/2013,0.1167,
29/08/2013,0.1167,
30/08/2013,0.1116,
02/09/2013,0.1116,
03/09/2013,0.1167,
04/09/2013,0.1319,
05/09/2013,0.1421,
06/09/2013,0.1218,
09/09/2013,0.1065,
10/09/2013,0.1116,
11/09/2013,0.1065,
12/09/2013,0.1015,
13/09/2013,0.1065,
16/09/2013,0.1015,
17/09/2013,0.1015,
18/09/2013,0.1065,
19/09/2013,0.1015,
20/09/2013,0.1015,
23/09/2013,0.0964,
24/09/2013,0.0964,
25/09/2013,0.0964,
26/09/2013,0.0913,
27/09/2013,0.0862,
30/09/2013,0.0862,
01/10/2013,0.0913,
02/10/2013,0.0862,
03/10/2013,0.0913,
04/10/2013,0.0964,
07/10/2013,0.1015,
08/10/2013,0.1319,
09/10/2013,0.137,
10/10/2013,0.1268,
11/10/2013,0.1268,
14/10/2013,0.1268,
15/10/2013,0.1472,
16/10/2013,0.1218,
17/10/2013,0.1218,
18/10/2013,0.1116,
21/10/2013,0.1065,
22/10/2013,0.0964,
23/10/2013,0.0964,
24/10/2013,0.1015,
25/10/2013,0.0964,
28/10/2013,0.0964,
29/10/2013,0.0964,
30/10/2013,0.0913,
31/10/2013,0.0913,
01/11/2013,0.0862,
04/11/2013,0.0913,
05/11/2013,0.1015,
06/11/2013,0.0913,
07/11/2013,0.0913,
08/11/2013,0.1015,
11/11/2013,0.1015,
12/11/2013,0.1065,
13/11/2013,0.0964,
14/11/2013,0.1218,
15/11/2013,0.1218,
18/11/2013,0.1269,
19/11/2013,0.1269,
20/11/2013,0.1116,
21/11/2013,0.1116,
22/11/2013,0.1167,
25/11/2013,0.1167,
26/11/2013,0.1167,
27/11/2013,0.1116,
28/11/2013,0.1116,
29/11/2013,0.1167,
02/12/2013,0.1116,
03/12/2013,0.1167,
04/12/2013,0.1218,
05/12/2013,0.1167,
06/12/2013,0.1218,
09/12/2013,0.1116,
10/12/2013,0.1065,
11/12/2013,0.1319,
12/12/2013,0.1319,
13/12/2013,0.1319,
16/12/2013,0.1319,
17/12/2013,0.1269,
18/12/2013,0.1269,
19/12/2013,0.1269,
20/12/2013,0.1269,
23/12/2013,0.1218,
24/12/2013,0.1218,
25/12/2013,0.1218,
26/12/2013,0.1167,
27/12/2013,0.1116,
30/12/2013,0.1116,
31/12/2013,0.1116,
01/01/2014,0.1116,
02/01/2014,0.1065,
03/01/2014,0.1116,
06/01/2014,0.1065,
07/01/2014,0.1015,
08/01/2014,0.1218,
09/01/2014,0.1218,
10/01/2014,0.1116,
13/01/2014,0.1065,
14/01/2014,0.1065,
15/01/2014,0.1015,
16/01/2014,0.1015,
17/01/2014,0.1015,
20/01/2014,0.1015,
21/01/2014,0.1015,
22/01/2014,0.1015,
23/01/2014,0.0964,
24/01/2014,0.1015,
27/01/2014,0.1015,
28/01/2014,0.0964,
29/01/2014,0.0913,
30/01/2014,0.0812,
31/01/2014,0.0812,
03/02/2014,0.0812,
04/02/2014,0.1015,
05/02/2014,0.1167,
06/02/2014,0.1167,
07/02/2014,0.1116,
10/02/2014,0.1116,
11/02/2014,0.1167,
12/02/2014,0.1116,
13/02/2014,0.1065,
14/02/2014,0.0964,
17/02/2014,0.0964,
18/02/2014,0.0964,
19/02/2014,0.1015,
20/02/2014,0.1065,
21/02/2014,0.1015,
24/02/2014,0.0964,
25/02/2014,0.0964,
26/02/2014,0.0964,
27/02/2014,0.0964,
28/02/2014,0.1015,
03/03/2014,0.1015,
04/03/2014,0.1065,
05/03/2014,0.1167,
06/03/2014,0.1218,
07/03/2014,0.1218,
10/03/2014,0.1218,
11/03/2014,0.1218,
