s_ref,strike,maturity_days,moneyness,w,implied_vol,price,date
1280.2781,973.0114,570,0.76,call,0.3147326133837142,338.1767852717888,2012-01-03
1280.2781,973.0114,570,0.76,put,0.31473261338371433,69.54556361211957,2012-01-03
1280.2781,985.8141,570,0.77,call,0.3114136716467616,328.2644427947344,2012-01-03
1280.2781,985.8141,570,0.77,put,0.31141367164676154,72.40449141653792,2012-01-03
1280.2781,998.6169,570,0.78,call,0.3080985151568889,318.436722818149,2012-01-03
1280.2781,998.6169,570,0.78,put,0.30809851515688913,75.34804172142515,2012-01-03
1280.2781,1011.4197,570,0.79,call,0.30478585269543956,308.6955910693335,2012-01-03
1280.2781,1011.4197,570,0.79,put,0.3047858526954393,78.37818025408225,2012-01-03
1280.2781,1024.2225,570,0.8,call,0.3014756896282514,299.0430853646849,2012-01-03
1280.2781,1024.2225,570,0.8,put,0.3014756896282515,81.49694483090636,2012-01-03
1280.2781,1037.0253,570,0.81,call,0.2981669661534888,289.4813207009893,2012-01-03
1280.2781,1037.0253,570,0.81,put,0.29816696615348875,84.7064504486833,2012-01-03
1280.2781,1049.828,570,0.82,call,0.2948590560676273,280.0124947162773,2012-01-03
1280.2781,1049.828,570,0.82,put,0.29485905606762747,88.0088947454438,2012-01-03
1280.2781,1062.6308,570,0.83,call,0.29155132506656956,270.638893541089,2012-01-03
1280.2781,1062.6308,570,0.83,put,0.29155132506656944,91.40656385172825,2012-01-03
1280.2781,1075.4336,570,0.84,call,0.28824316372417796,261.36289806057016,2012-01-03
1280.2781,1075.4336,570,0.84,put,0.2882431637241779,94.90183865268216,2012-01-03
1280.2781,1088.2364,570,0.85,call,0.28493379669681523,252.18699060683667,2012-01-03
1280.2781,1088.2364,570,0.85,put,0.28493379669681523,98.4972014804212,2012-01-03
1280.2781,1101.0392,570,0.86,call,0.281623216256878,243.11376209937998,2012-01-03
1280.2781,1101.0392,570,0.86,put,0.281623216256878,102.19524325443726,2012-01-03
1280.2781,1113.8419,570,0.87,call,0.2783104043534915,234.14591964866406,2012-01-03
1280.2781,1113.8419,570,0.87,put,0.27831040435349175,105.99867108519386,2012-01-03
1280.2781,1126.6447,570,0.88,call,0.274995003757563,225.28629463421242,2012-01-03
1280.2781,1126.6447,570,0.88,put,0.27499500375756286,109.91031635221495,2012-01-03
1280.2781,1139.4475,570,0.89,call,0.2716766009561875,216.537851263023,2012-01-03
1280.2781,1139.4475,570,0.89,put,0.2716766009561874,113.93314326249828,2012-01-03
1280.2781,1152.2503,570,0.9,call,0.2683548105147933,207.90369560656535,2012-01-03
1280.2781,1152.2503,570,0.9,put,0.2683548105147933,118.07025788751315,2012-01-03
1280.2781,1165.0531,570,0.91,call,0.265029301626811,199.38708510429697,2012-01-03
1280.2781,1165.0531,570,0.91,put,0.265029301626811,122.32491766671751,2012-01-03
1280.2781,1177.8559,570,0.92,call,0.261699807108891,190.9914385077414,2012-01-03
1280.2781,1177.8559,570,0.92,put,0.26169980710889107,126.7005413516347,2012-01-03
1280.2781,1190.6586,570,0.93,call,0.25836613296886274,182.72034622068458,2012-01-03
1280.2781,1190.6586,570,0.93,put,0.2583661329688628,131.20071934605036,2012-01-03
1280.2781,1203.4614,570,0.94,call,0.25502816434416664,174.57758096661647,2012-01-03
1280.2781,1203.4614,570,0.94,put,0.2550281643441666,135.82922437345476,2012-01-03
1280.2781,1216.2642,570,0.95,call,0.25168587907465756,166.567108682519,2012-01-03
1280.2781,1216.2642,570,0.95,put,0.25168587907465756,140.59002237083004,2012-01-03
1280.2781,1229.067,570,0.96,call,0.24833936443761204,158.6930994963425,2012-01-03
1280.2781,1229.067,570,0.96,put,0.24833936443761206,145.4872834661261,2012-01-03
1280.2781,1241.8698,570,0.97,call,0.24498883407094343,150.9599385914202,2012-01-03
1280.2781,1241.8698,570,0.97,put,0.24498883407094352,150.52539284267652,2012-01-03
1280.2781,1254.6725,570,0.98,call,0.24163464100365908,143.37223669138334,2012-01-03
1280.2781,1254.6725,570,0.98,put,0.24163464100365906,155.7089612241124,2012-01-03
1280.2781,1267.4753,570,0.99,call,0.23827730077288356,135.93483980994137,2012-01-03
1280.2781,1267.4753,570,0.99,put,0.23827730077288345,161.04283462414293,2012-01-03
1280.2781,1280.2781,570,1.0,call,0.23491751502469527,128.65283779648684,2012-01-03
1280.2781,1280.2781,570,1.0,put,0.23491751502469502,166.53210289216113,2012-01-03
1280.2781,1293.0809,570,1.01,call,0.2315562059077508,121.53157106545734,2012-01-03
1280.2781,1293.0809,570,1.01,put,0.23155620590775064,172.18210644260438,2012-01-03
1280.2781,1305.8837,570,1.02,call,0.22819454600587627,114.57663471870585,2012-01-03
1280.2781,1305.8837,570,1.02,put,0.22819454600587624,177.9984403773254,2012-01-03
1280.2781,1318.6864,570,1.03,call,0.224833990421858,107.79387904951317,2012-01-03
1280.2781,1318.6864,570,1.03,put,0.22483399042185812,183.9869549896055,2012-01-03
1280.2781,1331.4892,570,1.04,call,0.22147632384314683,101.18940514852342,2012-01-03
1280.2781,1331.4892,570,1.04,put,0.2214763238431469,190.15375137008846,2012-01-03
1280.2781,1344.292,570,1.05,call,0.2181237074823197,94.76955401174553,2012-01-03
1280.2781,1344.292,570,1.05,put,0.21812370748231968,196.5051705147831,2012-01-03
1280.2781,1357.0948,570,1.06,call,0.21477871562080145,88.54088717875935,2012-01-03
1280.2781,1357.0948,570,1.06,put,0.21477871562080136,203.04777396326963,2012-01-03
1280.2781,1369.8976,570,1.07,call,0.21144468537685113,82.51015651264574,2012-01-03
1280.2781,1369.8976,570,1.07,put,0.21144468537685118,209.78831357862856,2012-01-03
1280.2781,1382.7003,570,1.08,call,0.20812452187216,76.68426029160639,2012-01-03
1280.2781,1382.7003,570,1.08,put,0.20812452187216016,216.73368763906194,2012-01-03
1280.2781,1395.5031,570,1.09,call,0.20482313282109244,71.07018235494164,2012-01-03
1280.2781,1395.5031,570,1.09,put,0.2048231328210924,223.89087998386995,2012-01-03
1280.2781,1408.3059,570,1.1,call,0.20154516619324123,65.6749107008004,2012-01-03
1280.2781,1408.3059,570,1.1,put,0.2015451661932413,231.26687861120124,2012-01-03
1280.2781,1421.1087,570,1.11,call,0.1982961029761994,60.50533177672214,2012-01-03
1280.2781,1421.1087,570,1.11,put,0.1982961029761992,238.8685699685957,2012-01-03
1280.2781,1433.9115,570,1.12,call,0.19508284608366924,55.56809689163578,2012-01-03
1280.2781,1433.9115,570,1.12,put,0.19508284608366924,246.70260536498208,2012-01-03
1280.2781,1446.7143,570,1.13,call,0.1919120170745479,50.86945791674079,2012-01-03
1280.2781,1446.7143,570,1.13,put,0.19191201707454805,254.7752366715594,2012-01-03
1280.2781,1459.517,570,1.14,call,0.18879165501356993,46.415070980700996,2012-01-03
1280.2781,1459.517,570,1.14,put,0.1887916550135696,263.09212001699234,2012-01-03
1280.2781,1472.3198,570,1.15,call,0.18573095092707373,42.20976945392184,2012-01-03
1280.2781,1472.3198,570,1.15,put,0.1857309509270734,271.6580887716857,2012-01-03
1280.2781,1485.1226,570,1.16,call,0.18273884854672032,38.25731133678409,2012-01-03
1280.2781,1485.1226,570,1.16,put,0.18273884854672037,280.4769009360207,2012-01-03
1280.2781,1497.9254,570,1.17,call,0.17982549112942425,34.5601112013462,2012-01-03
1280.2781,1497.9254,570,1.17,put,0.1798254911294242,289.5509710820553,2012-01-03
1280.2781,1510.7282,570,1.18,call,0.17700094298407057,31.118972716474882,2012-01-03
1280.2781,1510.7282,570,1.18,put,0.1770009429840706,298.8811028786567,2012-01-03
1280.2781,1523.5309,570,1.19,call,0.1742754545518288,27.932843649907827,2012-01-03
1280.2781,1523.5309,570,1.19,put,0.17427545455182877,308.4662440935624,2012-01-03
1280.2781,1536.3337,570,1.2,call,0.17165944227462812,24.99861969747207,2012-01-03
1280.2781,1536.3337,570,1.2,put,0.17165944227462795,318.30329042259916,2012-01-03
1280.2781,960.2086,600,0.75,call,0.31810903535095847,350.1687777580046,2012-01-03
1280.2781,960.2086,600,0.75,put,0.3181090353509585,70.76475465012342,2012-01-03
1280.2781,973.0114,600,0.76,call,0.3148286982489373,340.2584924744256,2012-01-03
1280.2781,973.0114,600,0.76,put,0.31482869824893706,73.62408333916926,2012-01-03
1280.2781,985.8141,600,0.77,call,0.31155389288174473,330.4303595879014,2012-01-03
1280.2781,985.8141,600,0.77,put,0.3115538928817448,76.56556442527003,2012-01-03
1280.2781,998.6169,600,0.78,call,0.30828335652269834,320.6861998551684,2012-01-03
1280.2781,998.6169,600,0.78,put,0.30828335652269806,79.59101866516185,2012-01-03
1280.2781,1011.4197,600,0.79,call,0.3050171155878174,311.0278984632203,2012-01-03
1280.2781,1011.4197,600,0.79,put,0.30501711558781736,82.70233124583861,2012-01-03
1280.2781,1024.2225,600,0.8,call,0.30175412916820316,301.45740938744154,2012-01-03
1280.2781,1024.2225,600,0.8,put,0.3017541291682035,85.90145614268478,2012-01-03
1280.2781,1037.0253,600,0.81,call,0.29849379381805513,291.97676004580165,2012-01-03
1280.2781,1037.0253,600,0.81,put,0.298493793818055,89.19042077366957,2012-01-03
1280.2781,1049.828,600,0.82,call,0.2952354968924979,282.5880562645173,2012-01-03
1280.2781,1049.828,600,0.82,put,0.29523549689249773,92.57133096500999,2012-01-03
1280.2781,1062.6308,600,0.83,call,0.2919786505451595,273.29348757018096,2012-01-03
1280.2781,1062.6308,600,0.83,put,0.29197865054515953,96.04637624329855,2012-01-03
1280.2781,1075.4336,600,0.84,call,0.2887224454256721,264.0953328225544,2012-01-03
1280.2781,1075.4336,600,0.84,put,0.2887224454256721,99.61783546829693,2012-01-03
1280.2781,1088.2364,600,0.85,call,0.28546704010744817,254.99596620092618,2012-01-03
1280.2781,1088.2364,600,0.85,put,0.28546704010744833,103.28808281929344,2012-01-03
1280.2781,1101.0392,600,0.86,call,0.2822113002017432,245.99786355496957,2012-01-03
1280.2781,1101.0392,600,0.86,put,0.28221130020174306,107.05959414596177,2012-01-03
1280.2781,1113.8419,600,0.87,call,0.2789549632680778,237.10360912820906,2012-01-03
1280.2781,1113.8419,600,0.87,put,0.2789549632680778,110.93495369182598,2012-01-03
1280.2781,1126.6447,600,0.88,call,0.2756974477946717,228.31590265826924,2012-01-03
1280.2781,1126.6447,600,0.88,put,0.27569744779467165,114.9168611945111,2012-01-03
1280.2781,1139.4475,600,0.89,call,0.272438547627024,219.63756685269306,2012-01-03
1280.2781,1139.4475,600,0.89,put,0.272438547627024,119.00813936155986,2012-01-03
1280.2781,1152.2503,600,0.9,call,0.2691778614339382,211.07155523189277,2012-01-03
1280.2781,1152.2503,600,0.9,put,0.2691778614339382,123.21174171338428,2012-01-03
1280.2781,1165.0531,600,0.91,call,0.26591534417755996,202.6209603211683,2012-01-03
1280.2781,1165.0531,600,0.91,put,0.26591534417755985,127.53076077528476,2012-01-03
1280.2781,1177.8559,600,0.92,call,0.26265004171188877,194.28902216108972,2012-01-03
1280.2781,1177.8559,600,0.92,put,0.2626500417118888,131.96843658783112,2012-01-03
1280.2781,1190.6586,600,0.93,call,0.2593825222457337,186.07913708898252,2012-01-03
1280.2781,1190.6586,600,0.93,put,0.25938252224573366,136.52816548834866,2012-01-03
1280.2781,1203.4614,600,0.94,call,0.2561124563786473,177.99486672279843,2012-01-03
1280.2781,1203.4614,600,0.94,put,0.25611245637864727,141.2135090947893,2012-01-03
1280.2781,1216.2642,600,0.95,call,0.2528398443560282,170.03994705093464,2012-01-03
1280.2781,1216.2642,600,0.95,put,0.25283984435602824,146.02820339555043,2012-01-03
1280.2781,1229.067,600,0.96,call,0.24956478767964568,162.21829749599516,2012-01-03
1280.2781,1229.067,600,0.96,put,0.2495647876796455,150.97616781323566,2012-01-03
1280.2781,1241.8698,600,0.97,call,0.24628750230083576,154.53402977505147,2012-01-03
1280.2781,1241.8698,600,0.97,put,0.24628750230083565,156.0615140649169,2012-01-03
1280.2781,1254.6725,600,0.98,call,0.24300832798113056,146.99145632128324,2012-01-03
1280.2781,1254.6725,600,0.98,put,0.2430083279811303,161.28855458377362,2012-01-03
1280.2781,1267.4753,600,0.99,call,0.23972775021489884,139.5950979590318,2012-01-03
1280.2781,1267.4753,600,0.99,put,0.23972775021489887,166.66181019414688,2012-01-03
1280.2781,1280.2781,600,1.0,call,0.23644641910039177,132.34969043295987,2012-01-03
1280.2781,1280.2781,600,1.0,put,0.23644641910039166,172.18601664069993,2012-01-03
1280.2781,1293.0809,600,1.01,call,0.23316517999959763,125.2601892783398,2012-01-03
1280.2781,1293.0809,600,1.01,put,0.23316517999959768,177.8661294587048,2012-01-03
1280.2781,1305.8837,600,1.02,call,0.2298850980309984,118.33177237932878,2012-01-03
1280.2781,1305.8837,600,1.02,put,0.22988509803099835,183.7073265323185,2012-01-03
1280.2781,1318.6864,600,1.03,call,0.22660748241317058,111.56983939126901,2012-01-03
1280.2781,1318.6864,600,1.03,put,0.22660748241317083,189.71500751688367,2012-01-03
1280.2781,1331.4892,600,1.04,call,0.22333392616857878,104.98000699783026,2012-01-03
1280.2781,1331.4892,600,1.04,put,0.22333392616857864,195.89478909606984,2012-01-03
1280.2781,1344.292,600,1.05,call,0.22006634604947553,98.56809873190261,2012-01-03
1280.2781,1344.292,600,1.05,put,0.22006634604947561,202.25249480276693,2012-01-03
1280.2781,1357.0948,600,1.06,call,0.2168070207086382,92.34012781109679,2012-01-03
1280.2781,1357.0948,600,1.06,put,0.21680702070863803,208.79413785458604,2012-01-03
1280.2781,1369.8976,600,1.07,call,0.21355854447547412,86.30227113021705,2012-01-03
1280.2781,1369.8976,600,1.07,put,0.2135585444754741,215.52589514633104,2012-01-03
1280.2781,1382.7003,600,1.08,call,0.21032436669692944,80.46083222820612,2012-01-03
1280.2781,1382.7003,600,1.08,put,0.21032436669692936,222.45407021694504,2012-01-03
1280.2781,1395.5031,600,1.09,call,0.20710784341869978,74.82219073278875,2012-01-03
1280.2781,1395.5031,600,1.09,put,0.20710784341869998,229.58504269415263,2012-01-03
1280.2781,1408.3059,600,1.1,call,0.2039132893791858,69.39273552788772,2012-01-03
1280.2781,1408.3059,600,1.1,put,0.2039132893791859,236.92520146187633,2012-01-03
1280.2781,1421.1087,600,1.11,call,0.20074548211533272,64.1787787574338,2012-01-03
1280.2781,1421.1087,600,1.11,put,0.2007454821153326,244.48085866404733,2012-01-03
1280.2781,1433.9115,600,1.12,call,0.19761007579860324,59.186447876082,2012-01-03
1280.2781,1433.9115,600,1.12,put,0.19761007579860318,252.25814175532048,2012-01-03
1280.2781,1446.7143,600,1.13,call,0.1945130210857313,54.421553418152335,2012-01-03
1280.2781,1446.7143,600,1.13,put,0.1945130210857309,260.26286127001526,2012-01-03
1280.2781,1459.517,600,1.14,call,0.1914611812204714,49.88943114553707,2012-01-03
1280.2781,1459.517,600,1.14,put,0.19146118122047157,268.50035297002495,2012-01-03
1280.2781,1472.3198,600,1.15,call,0.18846215844801847,45.594758928035915,2012-01-03
1280.2781,1472.3198,600,1.15,put,0.18846215844801817,276.97529472514856,2012-01-03
1280.2781,1485.1226,600,1.16,call,0.18552390222972623,41.54135124904221,2012-01-03
1280.2781,1485.1226,600,1.16,put,0.18552390222972617,285.6915010187798,2012-01-03
1280.2781,1497.9254,600,1.17,call,0.18265509445203115,37.73193765895553,2012-01-03
1280.2781,1497.9254,600,1.17,put,0.182655094452031,294.6517014013178,2012-01-03
1280.2781,1510.7282,600,1.18,call,0.1798648332085778,34.167935667275444,2012-01-03
1280.2781,1510.7282,600,1.18,put,0.1798648332085779,303.8573133822627,2012-01-03
1280.2781,1523.5309,600,1.19,call,0.17716170708106016,30.84923302845992,2012-01-03
1280.2781,1523.5309,600,1.19,put,0.17716170708106013,313.30822471607206,2012-01-03
1280.2781,1536.3337,600,1.2,call,0.17455526355481077,27.77399834121157,2012-01-03
1280.2781,1536.3337,600,1.2,put,0.17455526355481088,323.00260400144845,2012-01-03
1280.2781,960.2086,630,0.75,call,0.3182073167988848,352.14652696309986,2012-01-03
1280.2781,960.2086,630,0.75,put,0.3182073167988849,74.73735286643064,2012-01-03
1280.2781,973.0114,630,0.76,call,0.3149693680102318,342.3185385877303,2012-01-03
1280.2781,973.0114,630,0.76,put,0.31496936801023184,77.67732236964518,2012-01-03
1280.2781,985.8141,630,0.77,call,0.3117373266349944,332.57214634909127,2012-01-03
1280.2781,985.8141,630,0.77,put,0.3117373266349944,80.6988880095903,2012-01-03
1280.2781,998.6169,630,0.78,call,0.30851123371567224,322.9090986203981,2012-01-03
1280.2781,998.6169,630,0.78,put,0.30851123371567246,83.80379815948125,2012-01-03
1280.2781,1011.4197,630,0.79,call,0.30529006061268465,313.33120531663536,2012-01-03
1280.2781,1011.4197,630,0.79,put,0.3052900606126848,86.99386273430258,2012-01-03
1280.2781,1024.2225,630,0.8,call,0.30207321981634705,303.8403418822192,2012-01-03
1280.2781,1024.2225,630,0.8,put,0.30207321981634716,90.27095717847062,2012-01-03
1280.2781,1037.0253,630,0.81,call,0.29886011370621435,294.4384535286878,2012-01-03
1280.2781,1037.0253,630,0.81,put,0.2988601137062144,93.63702670352319,2012-01-03
1280.2781,1049.828,630,0.82,call,0.29565016977742553,285.127559733498,2012-01-03
1280.2781,1049.828,630,0.82,put,0.29565016977742575,97.0940907869174,2012-01-03
1280.2781,1062.6308,630,0.83,call,0.29244303389276644,275.9097590103461,2012-01-03
1280.2781,1062.6308,630,0.83,put,0.2924430338927665,100.64424794234968,2012-01-03
1280.2781,1075.4336,630,0.84,call,0.28923753868808066,266.7872339604159,2012-01-03
1280.2781,1075.4336,630,0.84,put,0.28923753868808066,104.2896807710037,2012-01-03
1280.2781,1088.2364,630,0.85,call,0.28603391927237626,257.7622566124462,2012-01-03
1280.2781,1088.2364,630,0.85,put,0.2860339192723761,108.03266130161795,2012-01-03
1280.2781,1101.0392,630,0.86,call,0.28283160365680016,248.83719405740663,2012-01-03
1280.2781,1101.0392,630,0.86,put,0.2828316036568001,111.87555662516259,2012-01-03
1280.2781,1113.8419,630,0.87,call,0.2796295442904289,240.01451438067997,2012-01-03
1280.2781,1113.8419,630,0.87,put,0.27962954429042886,115.82083482701988,2012-01-03
1280.2781,1126.6447,630,0.88,call,0.27642801059481015,231.2967928907415,2012-01-03
1280.2781,1126.6447,630,0.88,put,0.2764280105948102,119.87107121566565,2012-01-03
1280.2781,1139.4475,630,0.89,call,0.27322643303702654,222.6867186381732,2012-01-03
1280.2781,1139.4475,630,0.89,put,0.27322643303702654,124.02895484168154,2012-01-03
1280.2781,1152.2503,630,0.9,call,0.2700245071542573,214.18710121203657,2012-01-03
1280.2781,1152.2503,630,0.9,put,0.27002450715425724,128.29729529412887,2012-01-03
1280.2781,1165.0531,630,0.91,call,0.26682198042966204,205.80087779180388,2012-01-03
1280.2781,1165.0531,630,0.91,put,0.2668219804296621,132.6790297524804,2012-01-03
1280.2781,1177.8559,630,0.92,call,0.26361865847829985,197.5311204215898,2012-01-03
1280.2781,1177.8559,630,0.92,put,0.26361865847830007,137.1772302608505,2012-01-03
1280.2781,1190.6586,630,0.93,call,0.2604144057523653,189.38104345872748,2012-01-03
1280.2781,1190.6586,630,0.93,put,0.26041440575236535,141.79511117657216,2012-01-03
1280.2781,1203.4614,630,0.94,call,0.2572091562242814,181.35401112992778,2012-01-03
1280.2781,1203.4614,630,0.94,put,0.25720915622428137,146.53603672635646,2012-01-03
1280.2781,1216.2642,630,0.95,call,0.2540029254803623,173.4535451043394,2012-01-03
1280.2781,1216.2642,630,0.95,put,0.2540029254803626,151.40352857935227,2012-01-03
1280.2781,1229.067,630,0.96,call,0.2507958227415109,165.68333196254062,2012-01-03
1280.2781,1229.067,630,0.96,put,0.2507958227415111,156.40127331613746,2012-01-03
1280.2781,1241.8698,630,0.97,call,0.24758806008877898,158.04723040232412,2012-01-03
1280.2781,1241.8698,630,0.97,put,0.24758806008877912,161.53312963450514,2012-01-03
1280.2781,1254.6725,630,0.98,call,0.2443799605399561,150.5492779743198,2012-01-03
1280.2781,1254.6725,630,0.98,put,0.2443799605399562,166.80313508508505,2012-01-03
1280.2781,1267.4753,630,0.99,call,0.24117197753002784,143.19369708086262,2012-01-03
1280.2781,1267.4753,630,0.99,put,0.2411719775300277,172.21551207021184,2012-01-03
1280.2781,1280.2781,630,1.0,call,0.23796471091365246,135.98489989770042,2012-01-03
1280.2781,1280.2781,630,1.0,put,0.23796471091365248,177.77467276563382,2012-01-03
1280.2781,1293.0809,630,1.01,call,0.23475893420696672,128.92749178739365,2012-01-03
1280.2781,1293.0809,630,1.01,put,0.2347589342069666,183.48522253391127,2012-01-03
1280.2781,1305.8837,630,1.02,call,0.23155561479362038,122.0262726627577,2012-01-03
1280.2781,1305.8837,630,1.02,put,0.2315556147936203,189.35196128785927,2012-01-03
1280.2781,1318.6864,630,1.03,call,0.22835593206998483,115.28623562562841,2012-01-03
1280.2781,1318.6864,630,1.03,put,0.22835593206998467,195.37988212931418,2012-01-03
1280.2781,1331.4892,630,1.04,call,0.2251613102770669,108.71256204824252,2012-01-03
1280.2781,1331.4892,630,1.04,put,0.22516131027706696,201.5741664305125,2012-01-03
1280.2781,1344.292,630,1.05,call,0.221973453704039,102.31061208035179,2012-01-03
1280.2781,1344.292,630,1.05,put,0.22197345370403915,207.94017434120576,2012-01-03
1280.2781,1357.0948,630,1.06,call,0.21879423237397885,96.0859093557047,2012-01-03
1280.2781,1357.0948,630,1.06,put,0.21879423237397877,214.48342949514287,2012-01-03
1280.2781,1369.8976,630,1.07,call,0.21562642353704856,90.04411844118208,2012-01-03
1280.2781,1369.8976,630,1.07,put,0.21562642353704842,221.20959645920422,2012-01-03
1280.2781,1382.7003,630,1.08,call,0.2124724896022092,84.19101333087733,2012-01-03
1280.2781,1382.7003,630,1.08,put,0.21247248960220896,228.12444922748364,2012-01-03
1280.2781,1395.5031,630,1.09,call,0.20933549523242298,78.53243505462832,2012-01-03
1280.2781,1395.5031,630,1.09,put,0.20933549523242306,235.23382882981886,2012-01-03
1280.2781,1408.3059,630,1.1,call,0.20621930826699045,73.07423627699237,2012-01-03
1280.2781,1408.3059,630,1.1,put,0.20621930826699036,242.54358793076688,2012-01-03
1280.2781,1421.1087,630,1.11,call,0.20312802116898745,67.8222106558546,2012-01-03
1280.2781,1421.1087,630,1.11,put,0.20312802116898757,250.05952018821333,2012-01-03
1280.2781,1433.9115,630,1.12,call,0.20006620100162817,62.782004777361585,2012-01-03
1280.2781,1433.9115,630,1.12,put,0.20006620100162778,257.7872721883045,2012-01-03
1280.2781,1446.7143,630,1.13,call,0.1970396999971077,57.95901077566259,2012-01-03
1280.2781,1446.7143,630,1.13,put,0.19703969999710774,265.7322360651892,2012-01-03
1280.2781,1459.517,630,1.14,call,0.19405376902058552,53.35823839225305,2012-01-03
1280.2781,1459.517,630,1.14,put,0.19405376902058546,273.89942156036386,2012-01-03
1280.2781,1472.3198,630,1.15,call,0.19111496526912122,48.98416635105446,2012-01-03
1280.2781,1472.3198,630,1.15,put,0.1911149652691211,282.2933073977493,2012-01-03
1280.2781,1485.1226,630,1.16,call,0.18823059843973627,44.84057462995544,2012-01-03
1280.2781,1485.1226,630,1.16,put,0.18823059843973608,290.9176735552345,2012-01-03
1280.2781,1497.9254,630,1.17,call,0.1854077801651669,40.93036155444909,2012-01-03
1280.2781,1497.9254,630,1.17,put,0.18540778016516674,299.77541835831215,2012-01-03
1280.2781,1510.7282,630,1.18,call,0.18265446836044225,37.255352574458264,2012-01-03
1280.2781,1510.7282,630,1.18,put,0.1826544683604421,308.86836725690546,2012-01-03
1280.2781,1523.5309,630,1.19,call,0.1799786313245253,33.816110890456514,2012-01-03
1280.2781,1523.5309,630,1.19,put,0.17997863132452574,318.1970834514879,2012-01-03
1280.2781,1536.3337,630,1.2,call,0.17738844338556767,30.61176332500337,2012-01-03
1280.2781,1536.3337,630,1.2,put,0.177388443385568,327.76069376461874,2012-01-03
1280.2781,960.2086,660,0.75,call,0.3183460722748416,354.105019718052,2012-01-03
1280.2781,960.2086,660,0.75,put,0.3183460722748412,78.68708103640087,2012-01-03
1280.2781,973.0114,660,0.76,call,0.3151491592466396,344.3570568381711,2012-01-03
1280.2781,973.0114,660,0.76,put,0.3151491592466394,81.70542015584256,2012-01-03
1280.2781,985.8141,660,0.77,call,0.31195972737579386,334.6901471623941,2012-01-03
1280.2781,985.8141,660,0.77,put,0.3119597273757936,84.80481247938818,2012-01-03
1280.2781,998.6169,660,0.78,call,0.30877675484902745,325.1059710963058,2012-01-03
1280.2781,998.6169,660,0.78,put,0.3087767548490275,87.98693841262244,2012-01-03
1280.2781,1011.4197,660,0.79,call,0.30559966445395176,315.6062677380564,2012-01-03
1280.2781,1011.4197,660,0.79,put,0.305599664453952,91.25353705369557,2012-01-03
1280.2781,1024.2225,660,0.8,call,0.3024278681126951,306.1928385135775,2012-01-03
1280.2781,1024.2225,660,0.8,put,0.30242786811269523,94.60640982853937,2012-01-03
1280.2781,1037.0253,660,0.81,call,0.2992608035081442,296.8675510218373,2012-01-03
1280.2781,1037.0253,660,0.81,put,0.2992608035081442,98.04742433612158,2012-01-03
1280.2781,1049.828,660,0.82,call,0.29609806305145836,287.6323430978058,2012-01-03
1280.2781,1049.828,660,0.82,put,0.2960980630514586,101.57851841141253,2012-01-03
1280.2781,1062.6308,660,0.83,call,0.29293865903767724,278.489227099996,2012-01-03
1280.2781,1062.6308,660,0.83,put,0.29293865903767746,105.2017044129254,2012-01-03
1280.2781,1075.4336,660,0.84,call,0.289782685233085,269.4402944282744,2012-01-03
1280.2781,1075.4336,660,0.84,put,0.289782685233085,108.91907374052644,2012-01-03
1280.2781,1088.2364,660,0.85,call,0.286629215541976,260.48772027603627,2012-01-03
1280.2781,1088.2364,660,0.85,put,0.28662921554197607,112.73280158761072,2012-01-03
1280.2781,1101.0392,660,0.86,call,0.28347835936490523,251.63376861868028,2012-01-03
1280.2781,1101.0392,660,0.86,put,0.2834783593649053,116.64515192957741,2012-01-03
1280.2781,1113.8419,660,0.87,call,0.2803292367553891,242.88079743744703,2012-01-03
1280.2781,1113.8419,660,0.87,put,0.2803292367553892,120.65848274766658,2012-01-03
1280.2781,1126.6447,660,0.88,call,0.27718165198859956,234.23126417391046,2012-01-03
1280.2781,1126.6447,660,0.88,put,0.2771816519885997,124.77525148345269,2012-01-03
1280.2781,1139.4475,660,0.89,call,0.27403528615111444,225.6877314055426,2012-01-03
1280.2781,1139.4475,660,0.89,put,0.2740352861511145,128.99802071440746,2012-01-03
1280.2781,1152.2503,660,0.9,call,0.2708898648986509,217.25287272644846,2012-01-03
1280.2781,1152.2503,660,0.9,put,0.2708898648986508,133.32946403463578,2012-01-03
1280.2781,1165.0531,660,0.91,call,0.26774516511403623,208.92947880930944,2012-01-03
1280.2781,1165.0531,660,0.91,put,0.2677451651140363,137.7723721168194,2012-01-03
1280.2781,1177.8559,660,0.92,call,0.26460101406639913,200.72046361429963,2012-01-03
1280.2781,1177.8559,660,0.92,put,0.26460101406639913,142.32965892113225,2012-01-03
1280.2781,1190.6586,660,0.93,call,0.26145729449486055,192.62887069771065,2012-01-03
1280.2781,1190.6586,660,0.93,put,0.2614572944948608,147.00436800386575,2012-01-03
1280.2781,1203.4614,660,0.94,call,0.2583139553195881,184.65787955661008,2012-01-03
1280.2781,1203.4614,660,0.94,put,0.25831395531958806,151.79967886208757,2012-01-03
1280.2781,1216.2642,660,0.95,call,0.2551710221330712,176.81081192523203,2012-01-03
1280.2781,1216.2642,660,0.95,put,0.25517102213307125,156.7189132300322,2012-01-03
1280.2781,1229.067,660,0.96,call,0.25202860700472113,169.0911379130298,2012-01-03
1280.2781,1229.067,660,0.96,put,0.252028607004721,161.7655412171524,2012-01-03
1280.2781,1241.8698,660,0.97,call,0.2488866689523752,161.50248184223346,2012-01-03
